scheme_code,months,years,total_invested,final_value,gain,cagr_percent,scheme_name,category,daily_return_std,sharpe_ratio,max_drawdown,category_volatility_pct,category_risk_tier,log_total_invested
105757,132,11.0,132000.0,224345.53473939133,92345.53473939133,4.939820758452496,HDFC MID CAP FUND -,mid_cap,0.17285793002223063,0.42840554394505603,-0.5611846819351928,0.9941860465116279,high,11.790564777297387
105758,132,11.0,132000.0,409179.6179058514,277179.6179058514,10.83253796394008,HDFC MID CAP FUND -,mid_cap,0.1408601255387789,1.2126959465102878,-0.4068662544744549,0.4011627906976744,medium,11.790564777297387
105804,132,11.0,132000.0,279055.64052560093,147055.64052560093,7.042459549090507,ADITYA BIRLA SUN LIFE SMALL CAP FUND -,small_cap,0.15558926968224956,0.6498579295118335,-0.5849445121140743,0.48484848484848486,medium,11.790564777297387
105805,132,11.0,132000.0,189037.65420276055,57037.654202760576,3.3188324584820794,ADITYA BIRLA SUN LIFE SMALL CAP FUND - -,small_cap,0.16958471047486728,0.19857906803800657,-0.6094205205626706,0.7424242424242424,medium,11.790564777297387
105875,132,11.0,132000.0,306565.2191544424,174565.21915444243,7.961295264504109,DSP FLEXI CAP FUND - -,multi_cap,0.12789763291945608,0.8117303154071265,-0.3578569876113888,0.40625,medium,11.790564777297387
105989,132,11.0,132000.0,359003.4815841265,227003.48158412648,9.522222471563492,DSP SMALL CAP FUND - -,small_cap,0.15529953714496209,0.7951831766525427,-0.49823600724667294,0.4393939393939394,medium,11.790564777297387
106143,132,11.0,132000.0,303483.5558779107,171483.5558779107,7.862182340642088,INVESCO INDIA LARGE & MID CAP FUND - - ( / ),mid_cap,0.1539715256794845,0.8030728413249881,-0.5210384959713519,0.7267441860465116,medium,11.790564777297387
106144,132,11.0,132000.0,348688.2848746897,216688.2848746897,9.232335763704569,INVESCO INDIA LARGE & MID CAP FUND - -,mid_cap,0.14469046601701968,1.0743490894818837,-0.35389524062749267,0.5116279069767442,medium,11.790564777297387
106193,132,11.0,132000.0,133351.34190648017,1351.341906480171,0.0926373458330687,KOTAK GOLD ETF,index_fund,0.13224854653788357,1.7834098642537264,-0.9848821421472679,0.7670454545454546,high,11.790564777297387
106235,132,11.0,132000.0,327748.13332518167,195748.13332518167,8.619056706678618,NIPPON INDIA LARGE CAP FUND- -,large_cap,0.12360272084673556,0.9467883901758062,-0.40379968358545365,0.4051724137931034,medium,11.790564777297387
106236,132,11.0,132000.0,212889.7659338189,80889.76593381891,4.440991634588065,NIPPON INDIA LARGE CAP FUND -,large_cap,0.144834357792884,0.2821797242666883,-0.49903668124614275,0.9051724137931034,high,11.790564777297387
106240,132,11.0,132000.0,327748.13332518167,195748.13332518167,8.619056706678618,NIPPON INDIA LARGE CAP FUND-,large_cap,0.12360277053606555,0.9467880573188022,-0.40379968358545365,0.41379310344827586,medium,11.790564777297387
106260,132,11.0,132000.0,266406.34012665326,134406.34012665326,6.591997856686205,NIPPON INDIA MID CAP FUND - INSTITUTIONAL -,mid_cap,0.15732354133435525,0.875332534447422,-0.5710141713969026,0.8197674418604651,high,11.790564777297387
106822,132,11.0,132000.0,225353.01068995244,93353.01068995244,4.982575079572027,ICICI PRUDENTIAL SMALLCAP FUND -,small_cap,0.14803275000152905,0.26370233390722225,-0.5197247706422018,0.30303030303030304,medium,11.790564777297387
106823,132,11.0,132000.0,348541.20263517223,216541.20263517223,9.228146239570778,ICICI PRUDENTIAL SMALLCAP FUND -,small_cap,0.12984768455137155,0.7395671398289652,-0.46275395033860045,0.07575757575757576,low,11.790564777297387
106871,132,11.0,132000.0,251321.4923677949,119321.49236779493,6.028653298416442,LIC MF LARGE CAP FUND- -,large_cap,0.12360070352654427,0.41880567990634543,-0.33167358774018746,0.3879310344827586,medium,11.790564777297387
106929,132,11.0,132000.0,353611.0792683017,221611.0792683017,9.371639205192327,KOTAK NIFTY PSU BANK ETF,index_fund,0.26576412831893326,0.7104587323575129,-0.7586469511181905,0.9659090909090909,high,11.790564777297387
107352,132,11.0,132000.0,299096.7776415875,167096.77764158748,7.719504175459191,INVESCO INDIA MULTICAP FUND - - ( / ),multi_cap,0.14050781683494712,0.698345127207611,-0.3994751715785224,0.71875,medium,11.790564777297387
107353,132,11.0,132000.0,299106.1443394769,167106.1443394769,7.719810844727681,INVESCO INDIA MULTICAP FUND - -,multi_cap,0.14046656443209765,0.6983845963617213,-0.399524158125915,0.6953125,medium,11.790564777297387
107578,132,11.0,132000.0,283814.78789716953,151814.78789716953,7.207146174612444,MIRAE ASSET LARGE CAP FUND -,large_cap,0.11817755134395301,0.5550284457315883,-0.3756726883980503,0.28448275862068967,medium,11.790564777297387
107579,132,11.0,132000.0,207295.8205691472,75295.82056914721,4.18847762082839,MIRAE ASSET LARGE CAP FUND,large_cap,0.12770306005332055,0.3010215880286197,-0.4813963114565607,0.6379310344827587,medium,11.790564777297387
108403,132,11.0,132000.0,208659.7675141461,76659.76751414611,4.250612941276288,TAURUS LARGE CAP FUND - - OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,large_cap,0.13506600544266018,0.5440273963018755,-0.6674140508221226,0.7068965517241379,medium,11.790564777297387
108465,132,11.0,132000.0,188289.43040370895,56289.430403708975,3.281588775624078,ICICI PRUDENTIAL LARGE CAP FUND (ERSTWHILE BLUECHIP FUND) -,large_cap,0.14167595184999482,0.1605183058601207,-0.5011441647597253,0.8879310344827587,high,11.790564777297387
108466,132,11.0,132000.0,322798.00206314336,190798.00206314336,8.468884369012697,ICICI PRUDENTIAL LARGE CAP FUND (ERSTWHILE BLUECHIP FUND) -,large_cap,0.11285635207607311,0.9690575691533286,-0.37358991373589917,0.08620689655172414,low,11.790564777297387
108479,132,11.0,132000.0,283383.59558471,151383.59558471,7.192328940575599,QUANTUM NIFTY 50 ETF,index_fund,0.1205730854463026,0.5908376435020755,-0.3841036920761246,0.4659090909090909,medium,11.790564777297387
108594,132,11.0,132000.0,269095.0071106317,137095.00711063168,6.689348820316021,BANDHAN FLEXI CAP FUND - -,multi_cap,0.11731000579691118,0.7268589625582624,-0.36956735981078154,0.1796875,low,11.790564777297387
108595,132,11.0,132000.0,183849.71699085544,51849.71699085546,3.0577891035791005,BANDHAN FLEXI CAP FUND - -,multi_cap,0.1330664186603659,0.14375560192344447,-0.476248662735574,0.5,medium,11.790564777297387
108596,132,11.0,132000.0,354543.79258174374,222543.7925817437,9.397833952507106,BANDHAN LARGE & MID CAP FUND - -,mid_cap,0.1315714532812932,1.1342931156520393,-0.3934799090219864,0.20348837209302326,low,11.790564777297387
108597,132,11.0,132000.0,234424.9643991141,102424.9643991141,5.359923824156709,BANDHAN LARGE & MID CAP FUND - -,mid_cap,0.14635171512601614,0.5690648978024092,-0.5169971276388076,0.5406976744186046,medium,11.790564777297387
108799,132,11.0,132000.0,288192.01425679115,156192.01425679115,7.356415133522942,BANDHAN LARGE CAP FUND - -,large_cap,0.12059376594779349,0.8182738234578855,-0.35187287173666293,0.3103448275862069,medium,11.790564777297387
108800,132,11.0,132000.0,193168.3805057446,61168.3805057446,3.522063187428426,BANDHAN LARGE CAP FUND - -,large_cap,0.13663660379513778,0.23453745853880148,-0.4534599173876707,0.7327586206896551,medium,11.790564777297387
109010,132,11.0,132000.0,74775.53942919441,-57224.46057080559,-5.035271836942579,KOTAK BSE SENSEX ETF,index_fund,0.12006958960099517,0.5171436352733921,-0.9097209267691495,0.25,low,11.790564777297387
109522,132,11.0,132000.0,347085.69695346,215085.69695346,9.186600409732735,JM FLEXICAP FUND ( ) -,multi_cap,0.1455220774698263,0.8716209476174389,-0.35006104736280913,0.765625,high,11.790564777297387
109523,132,11.0,132000.0,312216.93795861123,180216.93795861123,8.14073594387521,JM FLEXICAP FUND ( ) -,multi_cap,0.14552166082097096,0.8716237044226576,-0.4090712053113093,0.7578125,high,11.790564777297387
109830,132,11.0,132000.0,399602.58631744754,267602.58631744754,10.594165122451503,QUANT FLEXI CAP FUND - -,multi_cap,0.15754210500949675,0.546770878244217,-0.4255529854984141,0.90625,high,11.790564777297387
109831,132,11.0,132000.0,398905.4562616995,266905.4562616995,10.576611381727098,QUANT FLEXI CAP FUND - -,multi_cap,0.15745158015971,0.5510863764549506,-0.42560812901229794,0.8984375,high,11.790564777297387
110598,132,11.0,132000.0,275222.813659918,143222.81365991803,6.907960712171479,BANK OF INDIA LARGE & MID CAP FUND -,mid_cap,0.14749907496448797,0.659305467272926,-0.5100162425554954,0.563953488372093,medium,11.790564777297387
110599,132,11.0,132000.0,303333.9485973444,171333.9485973444,7.8573473969894,BANK OF INDIA LARGE & MID CAP FUND ECO -,mid_cap,0.14759933596509453,0.7048732145774348,-0.3844334043056542,0.5813953488372093,medium,11.790564777297387
110601,132,11.0,132000.0,303382.67254128493,171382.67254128493,7.858922274420843,BANK OF INDIA LARGE & MID CAP FUND ECO -,mid_cap,0.1476128616131561,0.7054203925982531,-0.3842877425461429,0.5872093023255814,medium,11.790564777297387
110603,132,11.0,132000.0,290911.61581486725,158911.61581486723,7.448122226306331,BANK OF INDIA LARGE & MID CAP FUND -,mid_cap,0.14762298882989788,0.6581691008895231,-0.39514129895884986,0.5988372093023255,medium,11.790564777297387
110604,132,11.0,132000.0,264726.31220408966,132726.31220408966,6.530713168345237,BANK OF INDIA LARGE & MID CAP FUND ECO -,mid_cap,0.14757747863894757,0.7050251627345698,-0.5620111731843576,0.5697674418604651,medium,11.790564777297387
110606,132,11.0,132000.0,290927.7416681737,158927.7416681737,7.44866367441972,BANK OF INDIA LARGE & MID CAP FUND -,mid_cap,0.14764114679075585,0.6582428310885844,-0.39514129895884986,0.622093023255814,medium,11.790564777297387
110607,132,11.0,132000.0,247514.38561017968,115514.38561017966,5.8816235988134125,BANK OF INDIA LARGE & MID CAP FUND -,mid_cap,0.14761851492086706,0.6578889443120436,-0.49936708860759493,0.5930232558139535,medium,11.790564777297387
110608,132,11.0,132000.0,238249.81787735716,106249.81787735713,5.515053231864608,BANK OF INDIA LARGE & MID CAP FUND ECO -,mid_cap,0.14764137589494122,0.7042474645068402,-0.60546875,0.627906976744186,medium,11.790564777297387
111640,132,11.0,132000.0,207301.0737923837,75301.07379238372,4.188717646290807,TAURUS FLEXI CAP FUND - - OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,multi_cap,0.13924476129773286,0.48568422627046165,-0.5583301318990908,0.6328125,medium,11.790564777297387
111642,132,11.0,132000.0,300844.4989801496,168844.49898014957,7.776574632579036,TAURUS MID CAP FUND - - OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,mid_cap,0.17261163188524345,0.5501090046694569,-0.329406220546654,0.9883720930232558,high,11.790564777297387
111935,132,11.0,132000.0,287720.220982647,155720.22098264698,7.340425868328637,EDELWEISS LARGE CAP FUND - B -,large_cap,0.11798229318010302,0.698078445321321,-0.3523687580025608,0.25,low,11.790564777297387
111936,132,11.0,132000.0,180585.5709529181,48585.57095291812,2.890092093634577,EDELWEISS LARGE CAP FUND - -,large_cap,0.12839655393906158,0.13496165087435563,-0.4299149126735333,0.6724137931034483,medium,11.790564777297387
111937,132,11.0,132000.0,287754.00527173874,155754.00527173874,7.341571623562637,EDELWEISS LARGE CAP FUND - C -,large_cap,0.11795429139311366,0.6987287529690209,-0.35262065386611313,0.19827586206896552,low,11.790564777297387
111938,132,11.0,132000.0,287738.5369721387,155738.53697213868,7.34104704918479,EDELWEISS LARGE CAP FUND - B -,large_cap,0.11798628010866016,0.6985154075137902,-0.3524797570850203,0.2672413793103448,medium,11.790564777297387
111939,132,11.0,132000.0,287763.5761800566,155763.5761800566,7.341896187660035,EDELWEISS LARGE CAP FUND - C -,large_cap,0.11798155254875738,0.698327158126667,-0.3523809523809524,0.23275862068965517,low,11.790564777297387
111940,132,11.0,132000.0,287514.94480280235,155514.94480280235,7.333461532855812,EDELWEISS LARGE CAP FUND - -,large_cap,0.11797901403984674,0.6981132036959317,-0.3526383526383527,0.22413793103448276,low,11.790564777297387
111954,132,11.0,132000.0,93425.24575355314,-38574.75424644686,-3.093331101275676,SBI GOLD ETF,index_fund,0.13200842278113226,1.7595853797197007,-0.9915157999100365,0.7613636363636364,high,11.790564777297387
112089,132,11.0,132000.0,259970.96894242163,127970.96894242163,6.355309240939699,KOTAK FLEXICAP FUND - OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,multi_cap,0.13012441428699828,0.7029927763904595,-0.4028573671402779,0.4375,medium,11.790564777297387
112090,132,11.0,132000.0,296736.66932090896,164736.66932090896,7.641953674559421,KOTAK FLEXICAP FUND -,multi_cap,0.13012564939086743,0.7029511959553418,-0.37419705760464145,0.4453125,medium,11.790564777297387
112098,132,11.0,132000.0,290998.2138506544,158998.21385065443,7.4510295565589635,INVESCO INDIA LARGECAP FUND - -,large_cap,0.12741357044164767,0.7898585768681724,-0.3691813804173355,0.6206896551724138,medium,11.790564777297387
112099,132,11.0,132000.0,193196.14415022495,61196.14415022498,3.523415734219437,INVESCO INDIA LARGECAP FUND - - ( / ),large_cap,0.15368975931776488,0.2039965732878003,-0.3692842942345925,0.9568965517241379,high,11.790564777297387
112277,132,11.0,132000.0,263667.970400228,131667.970400228,6.491924801856364,AXIS LARGE CAP FUND - -,large_cap,0.11303487290911768,0.4855813848450703,-0.3018138566755873,0.11206896551724138,low,11.790564777297387
112278,132,11.0,132000.0,156702.19913532672,24702.19913532672,1.5717260687332146,AXIS LARGE CAP FUND - -,large_cap,0.13925845791325472,-0.17522587479071824,-0.3700391280044718,0.8793103448275862,high,11.790564777297387
112327,132,11.0,132000.0,200891.0184672633,68891.01846726332,3.891639299975469,BANDHAN CONSERVATIVE HYBRID PASSIVE FOF - -,index_fund,0.02918209017210893,0.9579528614253674,-0.09832944815825077,0.03977272727272727,low,11.790564777297387
112328,132,11.0,132000.0,155096.58850781375,23096.58850781375,1.4766707333216944,BANDHAN CONSERVATIVE HYBRID PASSIVE FOF - -,index_fund,0.03949843457050136,-0.5982931066290564,-0.11726834202131797,0.05113636363636364,low,11.790564777297387
112329,132,11.0,132000.0,222531.4215840447,90531.4215840447,4.862393093919204,BANDHAN MULTI ASSET PASSIVE FOF - -,index_fund,0.05900304185567059,0.9292686778048923,-0.1807982749002989,0.0625,low,11.790564777297387
112330,132,11.0,132000.0,169364.82887900603,37364.82887900603,2.2918057232355737,BANDHAN MULTI ASSET PASSIVE FOF - -,index_fund,0.06564514869511105,-0.03797087080625946,-0.19874528456618015,0.07386363636363637,low,11.790564777297387
112331,132,11.0,132000.0,189727.07589643303,57727.07589643303,3.3530307617141157,BANDHAN AGGRESSIVE HYBRID PASSIVE FOF - -,index_fund,0.08548375393969915,0.2680615620487007,-0.3076438077602513,0.10227272727272728,low,11.790564777297387
112332,132,11.0,132000.0,241922.9251309813,109922.92513098133,5.661911487549465,BANDHAN AGGRESSIVE HYBRID PASSIVE FOF - -,index_fund,0.08097224370213922,0.9286608128261199,-0.2910674340140314,0.08522727272727272,low,11.790564777297387
112351,132,11.0,132000.0,199425.13422530063,67425.13422530063,3.822492538132472,KOTAK NIFTY 50 ETF,index_fund,0.12055881840331077,0.59208233005612,-0.9219618654915002,0.45454545454545453,medium,11.790564777297387
112877,132,11.0,132000.0,285045.3525876887,153045.3525876887,7.249320299315598,BANDHAN NIFTY 50 INDEX FUND - -,index_fund,0.12020846653183238,0.5384666451297997,-0.375979377020666,0.3522727272727273,medium,11.790564777297387
112878,132,11.0,132000.0,267245.81610902096,135245.81610902096,6.622489047551983,BANDHAN NIFTY 50 INDEX FUND - -,index_fund,0.1202086470979176,0.5393968732290384,-0.43824755153292805,0.35795454545454547,medium,11.790564777297387
112931,132,11.0,132000.0,210282.21286059733,78282.21286059733,4.324045253502873,MIRAE ASSET LARGE & MIDCAP FUND - -,mid_cap,0.15107162526079598,0.10950266893962833,-0.4177068391979737,0.6569767441860465,medium,11.790564777297387
112932,132,11.0,132000.0,350548.72346089315,218548.72346089315,9.285190698250512,MIRAE ASSET LARGE & MIDCAP FUND - -,mid_cap,0.1319918682870523,0.7627598851378198,-0.36961253809316497,0.21511627906976744,low,11.790564777297387
112948,132,11.0,132000.0,276869.9182145743,144869.91821457428,6.965967067188106,TAURUS NIFTY 50 INDEX FUND - -,index_fund,0.11923170285848012,0.498668596926239,-0.3702629121909931,0.14772727272727273,low,11.790564777297387
112949,132,11.0,132000.0,234831.1584573265,102831.1584573265,5.376507112845674,TAURUS NIFTY 50 INDEX FUND - - OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,index_fund,0.11923995904583605,0.4988232777505876,-0.548499479872029,0.1534090909090909,low,11.790564777297387
112957,132,11.0,132000.0,281596.82141560304,149596.82141560304,7.1307100492512765,ICICI PRUDENTIAL NIFTY NEXT 50 INDEX FUND -,index_fund,0.17168291005385,0.574784262612329,-0.41633369829510714,0.8920454545454546,high,11.790564777297387
112958,132,11.0,132000.0,281593.5606006335,149593.5606006335,7.130597271873662,ICICI PRUDENTIAL NIFTY NEXT 50 INDEX FUND -,index_fund,0.17168336011364815,0.5747716623852467,-0.41633369829510714,0.8977272727272727,high,11.790564777297387
113049,132,11.0,132000.0,122144.38089923268,-9855.61910076732,-0.7029551536156475,HDFC GOLD ETF -,index_fund,0.13951240683675997,1.6744149670315185,-0.9920882790988844,0.8068181818181818,high,11.790564777297387
113062,103,8.583333333333334,103000.0,180891.0516044229,77891.05160442286,6.781186160279984,IDBI NIFTY 50 INDEX FUND,index_fund,0.10229817466836733,0.33627602488126546,-0.3839851777611248,0.11931818181818182,low,11.542493975902508
113063,103,8.583333333333334,103000.0,180824.73698093416,77824.73698093416,6.776624726977443,IDBI NIFTY 50 INDEX FUND,index_fund,0.10229992687620708,0.33632020339711616,-0.3841236715653608,0.125,low,11.542493975902508
113069,132,11.0,132000.0,289861.60626239754,157861.60626239754,7.412807820644351,MOTILAL OSWAL NIFTY 50 ETF,index_fund,0.12058383375291844,0.5943651524351525,-0.38354244378494196,0.4772727272727273,medium,11.790564777297387
113076,132,11.0,132000.0,214117.8581709853,82117.8581709853,4.495620025275482,ICICI PRUDENTIAL GOLD ETF,index_fund,0.1322809612811307,1.8040327716286584,-0.9904863523297808,0.7727272727272727,high,11.790564777297387
113153,132,11.0,132000.0,212058.40414988095,80058.40414988098,4.403847888114187,DSP SMALL CAP FUND - -,small_cap,0.17900128140640767,0.2209634840611466,-0.6067030082778114,0.9696969696969697,high,11.790564777297387
113177,132,11.0,132000.0,443307.8723239672,311307.8723239672,11.642650243101071,NIPPON INDIA SMALL CAP FUND - -,small_cap,0.1541309995115269,0.8626697491726459,-0.49723909996666843,0.3787878787878788,medium,11.790564777297387
113178,132,11.0,132000.0,443307.8586199505,311307.8586199505,11.642649929353844,NIPPON INDIA SMALL CAP FUND - -,small_cap,0.15413100856917272,0.8626697074055072,-0.49723909996666843,0.3939393939393939,medium,11.790564777297387
113179,132,11.0,132000.0,317568.48510751413,185568.48510751413,8.307944838795866,NIPPON INDIA SMALL CAP FUND -,small_cap,0.17497705051705872,0.2691751910892827,-0.5391866832077705,0.9090909090909091,high,11.790564777297387
113221,132,11.0,132000.0,302040.45004164794,170040.45004164794,7.815454031823221,CANARA ROBECO LARGE CAP FUND - -,large_cap,0.11671131936771484,0.7257256824344679,-0.3265592151366503,0.16379310344827586,low,11.790564777297387
113222,132,11.0,132000.0,207772.4369008764,75772.43690087638,4.210232262197922,CANARA ROBECO LARGE CAP FUND - - ( / ),large_cap,0.12288556227426502,0.41558972777527087,-0.35413245758073336,0.3706896551724138,medium,11.790564777297387
113249,103,8.583333333333334,103000.0,165736.9884806222,62736.98848062221,5.698258358641373,IDBI NIFTY NEXT 50 INDEX FUND,index_fund,0.12822556190952072,-0.1339229651218682,-0.4164708515161687,0.71875,medium,11.542493975902508
113250,103,8.583333333333334,103000.0,165736.9884806222,62736.98848062221,5.698258358641373,IDBI NIFTY NEXT 50 INDEX FUND,index_fund,0.12822556190952072,-0.1339229651218682,-0.4164708515161687,0.71875,medium,11.542493975902508
113269,132,11.0,132000.0,278477.31273913675,146477.31273913677,7.02227327760383,NIPPON INDIA INDEX FUND - BSE SENSEX - -,index_fund,0.12015286249532066,0.4891847804173805,-0.3719121350484499,0.26136363636363635,medium,11.790564777297387
113270,132,11.0,132000.0,278478.0387252035,146478.03872520349,7.02229864170274,NIPPON INDIA INDEX FUND - BSE SENSEX - -,index_fund,0.12015288720393287,0.48918470426001265,-0.371941248683821,0.2727272727272727,medium,11.790564777297387
113271,132,11.0,132000.0,242111.6801677009,110111.68016770088,5.669403410961604,NIPPON INDIA INDEX FUND - BSE SENSEX - -,index_fund,0.12015287207130329,0.48930156950015036,-0.4442031860032987,0.26704545454545453,medium,11.790564777297387
113294,132,11.0,132000.0,242153.2266272065,110153.22662720652,5.671051728866572,NIPPON INDIA INDEX FUND - BSE SENSEX - HALF YEARLY -,index_fund,0.120156360035918,0.48965779038628865,-0.4442292836712111,0.2840909090909091,medium,11.790564777297387
113295,132,11.0,132000.0,242093.20652959013,110093.20652959013,5.668670403621534,NIPPON INDIA INDEX FUND - BSE SENSEX - -,index_fund,0.12015368317634806,0.48931554521913045,-0.4442345032047936,0.2784090909090909,medium,11.790564777297387
113296,132,11.0,132000.0,277371.44325957994,145371.44325957994,6.9835670591828825,NIPPON INDIA INDEX FUND - NIFTY 50 - -,index_fund,0.12065149963138452,0.5537251995642436,-0.3830275672749767,0.5,medium,11.790564777297387
113297,132,11.0,132000.0,277371.6224615239,145371.62246152392,6.983573342735139,NIPPON INDIA INDEX FUND - NIFTY 50 - -,index_fund,0.12065146872682062,0.5537253105877711,-0.38299373646767704,0.4943181818181818,medium,11.790564777297387
113298,132,11.0,132000.0,241602.93527072945,109602.93527072942,5.6491985410464185,NIPPON INDIA INDEX FUND - NIFTY 50 - -,index_fund,0.1206529632397814,0.5537983806629656,-0.46455156390908486,0.5113636363636364,medium,11.790564777297387
113299,132,11.0,132000.0,241612.6309525829,109612.6309525829,5.649583967704963,NIPPON INDIA INDEX FUND - NIFTY 50 - HALF YEARLY -,index_fund,0.12065169815289088,0.5539053433045271,-0.46455156390908486,0.5056818181818182,medium,11.790564777297387
113300,132,11.0,132000.0,241216.99269429885,109216.99269429884,5.633844964604107,NIPPON INDIA INDEX FUND - NIFTY 50 - -,index_fund,0.1206660865998348,0.5542150955424973,-0.4662940526109308,0.5454545454545454,medium,11.790564777297387
113434,132,11.0,132000.0,139205.76577308442,7205.765773084422,0.4843623990928636,AXIS GOLD ETF,index_fund,0.13501296469177648,1.7198570760777057,-0.991377476313968,0.8011363636363636,high,11.790564777297387
114456,132,11.0,132000.0,378089.0226934981,246089.0226934981,10.039164742801354,MOTILAL OSWAL NIFTY MIDCAP 100 ETF,index_fund,0.1677492813924398,0.9836980211152279,-0.48389868998744306,0.8693181818181818,high,11.790564777297387
114457,132,11.0,132000.0,243003.7370052519,111003.7370052519,5.704738574650636,KOTAK LARGE CAP FUND - OF INCOME DISTRIBUTION CUMCAPITAL WITHDRAWAL,large_cap,0.11796123328918519,0.7207653731970257,-0.5439958158995816,0.21551724137931033,low,11.790564777297387
114458,132,11.0,132000.0,291723.915155956,159723.915155956,7.475362445789102,KOTAK LARGE CAP FUND -,large_cap,0.11796096324466135,0.720776976375295,-0.3705922290547225,0.20689655172413793,low,11.790564777297387
114564,132,11.0,132000.0,347206.8058774542,215206.80587745417,9.190063367666523,AXIS MIDCAP FUND - -,mid_cap,0.13481174993801948,0.850126580302081,-0.29443405051449945,0.26744186046511625,medium,11.790564777297387
114565,132,11.0,132000.0,201156.39372655505,69156.39372655502,3.904108172739984,AXIS MIDCAP FUND - -,mid_cap,0.15897342289054375,0.16623153884176262,-0.3531353135313531,0.8430232558139535,high,11.790564777297387
114984,132,11.0,132000.0,138364.01025367857,6364.010253678571,0.428972420763829,MOTILAL OSWAL NASDAQ 100 ETF (MOFN100),index_fund,0.20562396810452513,1.2800734169832708,-0.9175158844304168,0.9431818181818182,high,11.790564777297387
115127,132,11.0,132000.0,98860.58955196144,-33139.41044803856,-2.5938682333744856,ADITYA BIRLA SUN LIFE GOLD ETF,index_fund,0.13192246332471083,1.7660716046212546,-0.9915351015589962,0.7556818181818182,high,11.790564777297387
115270,132,11.0,132000.0,292584.6765181652,160584.67651816516,7.504152679964848,UNION FLEXI CAP FUND -,multi_cap,0.12355239768079299,0.6439860427094174,-0.35434173669467794,0.3515625,medium,11.790564777297387
115284,132,11.0,132000.0,292730.9459311823,160730.9459311823,7.509037356716486,INVESCO INDIA NIFTY 50 EXCHANGE TRADED FUND,index_fund,0.12075025611285858,0.5906280000410804,-0.3832167031760357,0.6022727272727273,medium,11.790564777297387
115290,132,11.0,132000.0,259462.49661862652,127462.49661862657,6.336381648800216,UNION FLEXI CAP FUND -,multi_cap,0.12356142474289462,0.6440782577594564,-0.45843672456575685,0.359375,medium,11.790564777297387
115512,132,11.0,132000.0,87898.33420875172,-44101.66579124828,-3.629066710572737,ADITYA BIRLA SUN LIFE NIFTY 50 ETF,index_fund,0.12072837890645448,0.5971630121607095,-0.9164240345913086,0.5852272727272727,medium,11.790564777297387
115934,132,11.0,132000.0,383559.84543588886,251559.84543588888,10.182969592399926,HDFC GOLD ETF FUND OF FUND -,index_fund,0.1337639404138296,1.7415563222937505,-0.21775923188905058,0.7840909090909091,high,11.790564777297387
116075,132,11.0,132000.0,381195.8606969764,249195.8606969764,10.121060694692495,INVESCO INDIA GOLD ETF FUND OF FUND - - ( / ),index_fund,0.1539901492320711,1.520600899862141,-0.24054375421795166,0.8409090909090909,high,11.790564777297387
116077,132,11.0,132000.0,381165.7844479282,249165.7844479282,10.120270800769092,INVESCO INDIA GOLD ETF FUND OF FUND - -,index_fund,0.15399031048662717,1.5206020320882645,-0.24056260176536123,0.8465909090909091,high,11.790564777297387
116547,132,11.0,132000.0,258922.0334173906,126922.0334173906,6.316226208926445,GROWW LARGECAP FUND (FORMERLY KNOWN AS INDIABULLS BLUE CHIP FUND) - -,large_cap,0.12432134142529078,0.5635763275264393,-0.36816790555312645,0.5086206896551724,medium,11.790564777297387
116548,132,11.0,132000.0,220651.97983206424,88651.97983206424,4.781569596185542,GROWW LARGECAP FUND (FORMERLY KNOWN AS INDIABULLS BLUECHIP FUND)- - - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( & ),large_cap,0.12439423922734327,0.5623137942257869,-0.4975308641975308,0.5258620689655172,medium,11.790564777297387
117619,132,11.0,132000.0,311575.06024609704,179575.06024609704,8.120505814695612,ICICI PRUDENTIAL US BLUECHIP EQUITY FUND -,large_cap,0.17065924470974847,0.7432380215060528,-0.24692469246924684,0.9827586206896551,high,11.790564777297387
117620,132,11.0,132000.0,311573.9900874629,179573.99008746288,8.120472054765893,ICICI PRUDENTIAL US BLUECHIP EQUITY FUND -,large_cap,0.1707127157817868,0.7430601035964384,-0.24692469246924684,0.9913793103448276,high,11.790564777297387
118269,132,11.0,132000.0,329471.99394955183,197471.99394955183,8.670869760518807,CANARA ROBECO LARGE CAP FUND - -,large_cap,0.11680895399041379,0.8309424027323323,-0.3256041802743306,0.1896551724137931,low,11.790564777297387
118270,132,11.0,132000.0,262301.1616900461,130301.16169004608,6.441621110977236,CANARA ROBECO LARGE CAP FUND - - ( / ),large_cap,0.12300355429377771,0.5157763830424162,-0.33888048411497734,0.3793103448275862,medium,11.790564777297387
118275,132,11.0,132000.0,327647.07011775003,195647.07011775003,8.61601142779267,CANARA ROBECO FLEXICAP FUND - -,multi_cap,0.12004315546972535,0.8061169402946738,-0.33238690138179067,0.203125,low,11.790564777297387
118276,132,11.0,132000.0,219345.59480344597,87345.59480344594,4.725020303060568,CANARA ROBECO FLEXICAP FUND - - ( / ),multi_cap,0.12978297482775453,0.3396343408873325,-0.3629413906079359,0.421875,medium,11.790564777297387
