scheme_code,scheme_name,canonical_scheme_name,match_key,category,is_active,rejection_reason
106596,DSP WORLD GOLD MINING OVERSEAS EQUITY OMNI FOF - -,Dsp World Gold Mining Overseas Equity Omni Fof - -,dspworldgoldminingoverseasequityomnifof,unknown,True,Unknown Category
106597,DSP WORLD GOLD MINING OVERSEAS EQUITY OMNI FOF - -,Dsp World Gold Mining Overseas Equity Omni Fof - -,dspworldgoldminingoverseasequityomnifof,unknown,True,Unknown Category
106624,UTI SHORT DURATION FUND - -,Uti Short Duration Fund - -,utishortduration,unknown,True,Unknown Category
106653,INVESCO INDIA INFRASTRUCTURE FUND - - ( / ),Invesco India Infrastructure Fund - - ( / ),invescoinfrastructure,unknown,True,Unknown Category
106654,INVESCO INDIA INFRASTRUCTURE FUND - -,Invesco India Infrastructure Fund - -,invescoinfrastructure,unknown,True,Unknown Category
106736,HSBC DYNAMIC BOND FUND -,Hsbc Dynamic Bond Fund -,hsbcdynamicbond,unknown,True,Unknown Category
106737,HSBC DYNAMIC BOND FUND -,Hsbc Dynamic Bond Fund -,hsbcdynamicbond,unknown,True,Unknown Category
106738,HSBC DYNAMIC BOND FUND -,Hsbc Dynamic Bond Fund -,hsbcdynamicbond,unknown,True,Unknown Category
106741,HSBC DYNAMIC BOND FUND -,Hsbc Dynamic Bond Fund -,hsbcdynamicbond,unknown,True,Unknown Category
106793,HDFC ARBITRAGE FUND - WHOLESALE,Hdfc Arbitrage Fund - Wholesale,hdfcarbitragewholesale,unknown,True,Unknown Category
106795,HDFC ARBITRAGE FUND - WHOLESALE,Hdfc Arbitrage Fund - Wholesale,hdfcarbitragewholesale,unknown,True,Unknown Category
106796,HDFC ARBITRAGE FUND - RETAIL,Hdfc Arbitrage Fund - Retail,hdfcarbitrageretail,unknown,True,Unknown Category
106797,HDFC ARBITRAGE FUND - RETAIL,Hdfc Arbitrage Fund - Retail,hdfcarbitrageretail,unknown,True,Unknown Category
106799,HDFC ARBITRAGE FUND - RETAIL,Hdfc Arbitrage Fund - Retail,hdfcarbitrageretail,unknown,True,Unknown Category
106838,HDFC FLOATING RATE DEBT FUND - DAILY,Hdfc Floating Rate Debt Fund - Daily,hdfcfloatingratedebtdaily,unknown,True,Unknown Category
106839,HDFC FLOATING RATE DEBT FUND -,Hdfc Floating Rate Debt Fund -,hdfcfloatingratedebt,unknown,True,Unknown Category
106840,HDFC FLOATING RATE DEBT FUND - WEEKLY,Hdfc Floating Rate Debt Fund - Weekly,hdfcfloatingratedebtweekly,unknown,True,Unknown Category
106841,HDFC FLOATING RATE DEBT FUND -,Hdfc Floating Rate Debt Fund -,hdfcfloatingratedebt,unknown,True,Unknown Category
106872,ADITYA BIRLA SUN LIFE INTERNATIONAL EQUITY FUND - -,Aditya Birla Sun Life International Equity Fund - -,adityabirlasunlifeinternationalequity,unknown,True,Unknown Category
106873,ADITYA BIRLA SUN LIFE INTERNATIONAL EQUITY FUND - -,Aditya Birla Sun Life International Equity Fund - -,adityabirlasunlifeinternationalequity,unknown,True,Unknown Category
106875,ADITYA BIRLA SUN LIFE INTERNATIONAL EQUITY FUND - B - -,Aditya Birla Sun Life International Equity Fund - B - -,adityabirlasunlifeinternationalequityb,unknown,True,Unknown Category
106876,ADITYA BIRLA SUN LIFE INTERNATIONAL EQUITY FUND - B - -,Aditya Birla Sun Life International Equity Fund - B - -,adityabirlasunlifeinternationalequityb,unknown,True,Unknown Category
106978,FRANKLIN ASIAN EQUITY FUND -,Franklin Asian Equity Fund -,franklinasianequity,unknown,True,Unknown Category
106979,FRANKLIN ASIAN EQUITY FUND -,Franklin Asian Equity Fund -,franklinasianequity,unknown,True,Unknown Category
106980,UTI SHORT DURATION FUND - -,Uti Short Duration Fund - -,utishortduration,unknown,True,Unknown Category
107247,FRANKLIN INDIA ULTRA SHORT BOND FUND - RETAIL -,Franklin India Ultra Short Bond Fund - Retail -,franklinultrashortbondretail,unknown,True,Unknown Category
107248,FRANKLIN INDIA ULTRA SHORT BOND FUND - INSTITUTIONAL -,Franklin India Ultra Short Bond Fund - Institutional -,franklinultrashortbondinstitutional,unknown,True,Unknown Category
107249,FRANKLIN INDIA ULTRA SHORT BOND FUND - SUPER INSTITUTIONAL -,Franklin India Ultra Short Bond Fund - Super Institutional -,franklinultrashortbondsuperinstitutional,unknown,True,Unknown Category
107250,FRANKLIN INDIA ULTRA SHORT BOND FUND - SUPER INSTITUTIONAL - DAILY -,Franklin India Ultra Short Bond Fund - Super Institutional - Daily -,franklinultrashortbondsuperinstitutionaldaily,unknown,True,Unknown Category
107251,FRANKLIN INDIA ULTRA SHORT BOND FUND - INSTITUTIONAL - DAILY -,Franklin India Ultra Short Bond Fund - Institutional - Daily -,franklinultrashortbondinstitutionaldaily,unknown,True,Unknown Category
107252,FRANKLIN INDIA ULTRA SHORT BOND FUND - RETAIL - DAILY -,Franklin India Ultra Short Bond Fund - Retail - Daily -,franklinultrashortbondretaildaily,unknown,True,Unknown Category
107287,JM ELSS TAX SAVER FUND ( ) -,Jm Elss Tax Saver Fund ( ) -,jmelsstaxsaver,unknown,True,Unknown Category
107288,JM ELSS TAX SAVER FUND ( ) -,Jm Elss Tax Saver Fund ( ) -,jmelsstaxsaver,unknown,True,Unknown Category
107409,JM FOCUSED FUND ( ) -,Jm Focused Fund ( ) -,jmfocused,unknown,True,Unknown Category
107410,JM FOCUSED FUND ( ) -,Jm Focused Fund ( ) -,jmfocused,unknown,True,Unknown Category
107471,INVESCO INDIA GILT FUND - - ( ),Invesco India Gilt Fund - - ( ),invescogilt,unknown,True,Unknown Category
107472,INVESCO INDIA GILT FUND - - ( / ),Invesco India Gilt Fund - - ( / ),invescogilt,unknown,True,Unknown Category
107476,INVESCO INDIA GILT FUND - - ( / ),Invesco India Gilt Fund - - ( / ),invescogilt,unknown,True,Unknown Category
107477,INVESCO INDIA GILT FUND - -,Invesco India Gilt Fund - -,invescogilt,unknown,True,Unknown Category
107524,HDFC INFRASTRUCTURE FUND -,Hdfc Infrastructure Fund -,hdfcinfrastructure,unknown,True,Unknown Category
107525,HDFC INFRASTRUCTURE FUND -,Hdfc Infrastructure Fund -,hdfcinfrastructure,unknown,True,Unknown Category
107693,QUANTUM GOLD FUND,Quantum Gold Fund,quantumgold,unknown,True,Unknown Category
107700,MIRAE ASSET LOW DURATION FUND - - DAILY,Mirae Asset Low Duration Fund - - Daily,miraeassetlowdurationdaily,unknown,True,Unknown Category
107701,MIRAE ASSET LOW DURATION FUND - - WEEKLY,Mirae Asset Low Duration Fund - - Weekly,miraeassetlowdurationweekly,unknown,True,Unknown Category
107702,MIRAE ASSET LOW DURATION FUND - -,Mirae Asset Low Duration Fund - -,miraeassetlowduration,unknown,True,Unknown Category
107704,MIRAE ASSET LOW DURATION FUND - -,Mirae Asset Low Duration Fund - -,miraeassetlowduration,unknown,True,Unknown Category
107705,MIRAE ASSET LOW DURATION FUND - -,Mirae Asset Low Duration Fund - -,miraeassetlowduration,unknown,True,Unknown Category
107745,ADITYA BIRLA SUN LIFE ELSS TAX SAVER FUND -,Aditya Birla Sun Life Elss Tax Saver Fund -,adityabirlasunlifeelsstaxsaver,unknown,True,Unknown Category
107763,LIC MF INFRASTRUCTURE FUND- -,Lic Mf Infrastructure Fund- -,licmfinfrastructure,unknown,True,Unknown Category
107764,LIC MF INFRASTRUCTURE FUND- -,Lic Mf Infrastructure Fund- -,licmfinfrastructure,unknown,True,Unknown Category
107988,HSBC GLOBAL EMERGING MARKETS FUND -,Hsbc Global Emerging Markets Fund -,hsbcglobalemergingmarkets,unknown,True,Unknown Category
107989,HSBC GLOBAL EMERGING MARKETS FUND -,Hsbc Global Emerging Markets Fund -,hsbcglobalemergingmarkets,unknown,True,Unknown Category
108166,ADITYA BIRLA SUN LIFE VALUE FUND - -,Aditya Birla Sun Life Value Fund - -,adityabirlasunlifevalue,unknown,True,Unknown Category
108167,ADITYA BIRLA SUN LIFE VALUE FUND -,Aditya Birla Sun Life Value Fund -,adityabirlasunlifevalue,unknown,True,Unknown Category
108202,DSP NATURAL RESOURCES AND NEW ENERGY FUND - -,Dsp Natural Resources And New Energy Fund - -,dspnaturalresourcesandnewenergy,unknown,True,Unknown Category
108203,DSP NATURAL RESOURCES AND NEW ENERGY FUND - -,Dsp Natural Resources And New Energy Fund - -,dspnaturalresourcesandnewenergy,unknown,True,Unknown Category
108249,NIPPON INDIA QUANT FUND - -,Nippon India Quant Fund - -,nipponquant,unknown,True,Unknown Category
108252,NIPPON INDIA QUANT FUND -,Nippon India Quant Fund -,nipponquant,unknown,True,Unknown Category
108258,NIPPON INDIA QUANT FUND - -,Nippon India Quant Fund - -,nipponquant,unknown,True,Unknown Category
108272,ADITYA BIRLA SUN LIFE BANKING & PSU DEBT FUND - -,Aditya Birla Sun Life Banking & Psu Debt Fund - -,adityabirlasunlifebankingpsudebt,unknown,True,Unknown Category
108273,ADITYA BIRLA SUN LIFE BANKING & PSU DEBT FUND - -,Aditya Birla Sun Life Banking & Psu Debt Fund - -,adityabirlasunlifebankingpsudebt,unknown,True,Unknown Category
108274,ADITYA BIRLA SUN LIFE BANKING & PSU DEBT FUND - -,Aditya Birla Sun Life Banking & Psu Debt Fund - -,adityabirlasunlifebankingpsudebt,unknown,True,Unknown Category
108377,INVESCO INDIA FINANCIAL SERVICES FUND - - ( / ),Invesco India Financial Services Fund - - ( / ),invescofinancialservices,unknown,True,Unknown Category
108378,INVESCO INDIA FINANCIAL SERVICES FUND - -,Invesco India Financial Services Fund - -,invescofinancialservices,unknown,True,Unknown Category
108402,TAURUS ELSS TAX SAVER FUND - - OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,Taurus Elss Tax Saver Fund - - Of Income Distribution Cum Capital Withdrawal,tauruselsstaxsaverofincomedistributioncumcapitalwithdrawal,unknown,True,Unknown Category
108511,KOTAK DYNAMIC BOND FUND,Kotak Dynamic Bond Fund,kotakdynamicbond,unknown,True,Unknown Category
108544,BANDHAN INCOME PLUS ARBITRAGE ACTIVE FOF - -,Bandhan Income Plus Arbitrage Active Fof - -,bandhanincomeplusarbitrageactivefof,unknown,True,Unknown Category
108545,BANDHAN INCOME PLUS ARBITRAGE ACTIVE FOF - -,Bandhan Income Plus Arbitrage Active Fof - -,bandhanincomeplusarbitrageactivefof,unknown,True,Unknown Category
108546,BANDHAN INCOME PLUS ARBITRAGE ACTIVE FOF - - HALF YEARLY,Bandhan Income Plus Arbitrage Active Fof - - Half Yearly,bandhanincomeplusarbitrageactivefofhalfyearly,unknown,True,Unknown Category
108547,BANDHAN INCOME PLUS ARBITRAGE ACTIVE FOF - -,Bandhan Income Plus Arbitrage Active Fof - -,bandhanincomeplusarbitrageactivefof,unknown,True,Unknown Category
108557,BANDHAN GILT FUND - -,Bandhan Gilt Fund - -,bandhangilt,unknown,True,Unknown Category
108558,BANDHAN GILT FUND - - B - HALF YEARLY,Bandhan Gilt Fund - - B - Half Yearly,bandhangiltbhalfyearly,unknown,True,Unknown Category
108559,BANDHAN GILT FUND - -,Bandhan Gilt Fund - -,bandhangilt,unknown,True,Unknown Category
108561,BANDHAN DYNAMIC BOND FUND - B -,Bandhan Dynamic Bond Fund - B -,bandhandynamicbondb,unknown,True,Unknown Category
108592,BANDHAN FOCUSED FUND - -,Bandhan Focused Fund - -,bandhanfocused,unknown,True,Unknown Category
108593,BANDHAN FOCUSED FUND - -,Bandhan Focused Fund - -,bandhanfocused,unknown,True,Unknown Category
108632,BANDHAN LOW DURATION FUND - -,Bandhan Low Duration Fund - -,bandhanlowduration,unknown,True,Unknown Category
108633,BANDHAN LOW DURATION FUND - - DAILY,Bandhan Low Duration Fund - - Daily,bandhanlowdurationdaily,unknown,True,Unknown Category
108634,BANDHAN LOW DURATION FUND - - WEEKLY,Bandhan Low Duration Fund - - Weekly,bandhanlowdurationweekly,unknown,True,Unknown Category
108635,BANDHAN LOW DURATION FUND - -,Bandhan Low Duration Fund - -,bandhanlowduration,unknown,True,Unknown Category
108644,BANDHAN GILT FUND WITH 10 YEAR CONSTANT DURATION FUND - -,Bandhan Gilt Fund With 10 Year Constant Duration Fund - -,bandhangiltwith10yearconstantduration,unknown,True,Unknown Category
108646,BANDHAN GILT FUND WITH 10 YEAR CONSTANT DURATION FUND - -,Bandhan Gilt Fund With 10 Year Constant Duration Fund - -,bandhangiltwith10yearconstantduration,unknown,True,Unknown Category
108650,BANDHAN MONEY MARKET FUND - - DAILY,Bandhan Money Market Fund - - Daily,bandhanmoneymarketdaily,unknown,True,Unknown Category
108675,BANDHAN DYNAMIC BOND FUND - B -,Bandhan Dynamic Bond Fund - B -,bandhandynamicbondb,unknown,True,Unknown Category
108690,BANDHAN LIQUID FUND - -,Bandhan Liquid Fund - -,bandhanliquid,unknown,True,Unknown Category
108691,BANDHAN LIQUID FUND - - WEEKLY,Bandhan Liquid Fund - - Weekly,bandhanliquidweekly,unknown,True,Unknown Category
108692,BANDHAN LIQUID FUND - - DAILY,Bandhan Liquid Fund - - Daily,bandhanliquiddaily,unknown,True,Unknown Category
108693,BANDHAN LIQUID FUND - -,Bandhan Liquid Fund - -,bandhanliquid,unknown,True,Unknown Category
108701,BANDHAN MONEY MARKET FUND - - WEEKLY,Bandhan Money Market Fund - - Weekly,bandhanmoneymarketweekly,unknown,True,Unknown Category
108713,BANDHAN SHORT DURATION FUND - - FORTNIGHTLY,Bandhan Short Duration Fund - - Fortnightly,bandhanshortdurationfortnightly,unknown,True,Unknown Category
108727,BANDHAN MEDIUM DURATION FUND - -,Bandhan Medium Duration Fund - -,bandhanmediumduration,unknown,True,Unknown Category
108728,BANDHAN MEDIUM DURATION FUND - -,Bandhan Medium Duration Fund - -,bandhanmediumduration,unknown,True,Unknown Category
108729,BANDHAN MEDIUM DURATION FUND - - FORTNIGHTLY,Bandhan Medium Duration Fund - - Fortnightly,bandhanmediumdurationfortnightly,unknown,True,Unknown Category
108730,BANDHAN MEDIUM DURATION FUND - - BI-,Bandhan Medium Duration Fund - - Bi-,bandhanmediumdurationbi,unknown,True,Unknown Category
108731,BANDHAN MEDIUM DURATION FUND - - DAILY,Bandhan Medium Duration Fund - - Daily,bandhanmediumdurationdaily,unknown,True,Unknown Category
108753,BANDHAN GILT FUND WITH 10 YEAR CONSTANT DURATION FUND - -,Bandhan Gilt Fund With 10 Year Constant Duration Fund - -,bandhangiltwith10yearconstantduration,unknown,True,Unknown Category
108756,BANDHAN MONEY MARKET FUND - -,Bandhan Money Market Fund - -,bandhanmoneymarket,unknown,True,Unknown Category
108757,BANDHAN MONEY MARKET FUND - -,Bandhan Money Market Fund - -,bandhanmoneymarket,unknown,True,Unknown Category
108763,BANDHAN MEDIUM TO LONG DURATION FUND - - HALF YEARLY,Bandhan Medium To Long Duration Fund - - Half Yearly,bandhanmediumtolongdurationhalfyearly,unknown,True,Unknown Category
108764,BANDHAN MEDIUM TO LONG DURATION FUND - -,Bandhan Medium To Long Duration Fund - -,bandhanmediumtolongduration,unknown,True,Unknown Category
108765,BANDHAN MEDIUM TO LONG DURATION FUND - -,Bandhan Medium To Long Duration Fund - -,bandhanmediumtolongduration,unknown,True,Unknown Category
108766,BANDHAN MEDIUM TO LONG DURATION FUND - -,Bandhan Medium To Long Duration Fund - -,bandhanmediumtolongduration,unknown,True,Unknown Category
108767,BANDHAN SHORT DURATION FUND - -,Bandhan Short Duration Fund - -,bandhanshortduration,unknown,True,Unknown Category
108768,BANDHAN SHORT DURATION FUND - -,Bandhan Short Duration Fund - -,bandhanshortduration,unknown,True,Unknown Category
108845,BANDHAN ARBITRAGE FUND - -,Bandhan Arbitrage Fund - -,bandhanarbitrage,unknown,True,Unknown Category
108847,BANDHAN ARBITRAGE FUND - -,Bandhan Arbitrage Fund - -,bandhanarbitrage,unknown,True,Unknown Category
108908,BANDHAN VALUE FUND - -,Bandhan Value Fund - -,bandhanvalue,unknown,True,Unknown Category
108909,BANDHAN VALUE FUND - -,Bandhan Value Fund - -,bandhanvalue,unknown,True,Unknown Category
108992,BANDHAN EQUITY SAVINGS FUND - -,Bandhan Equity Savings Fund - -,bandhanequitysavings,unknown,True,Unknown Category
108995,BANDHAN EQUITY SAVINGS FUND - -,Bandhan Equity Savings Fund - -,bandhanequitysavings,unknown,True,Unknown Category
109058,SUNDARAM FINANCIAL SERVICES OPPORTUNITIES FUND - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( ),Sundaram Financial Services Opportunities Fund - Income Distribution Cum Capital Withdrawal ( ),sundaramfinancialservicesopportunitiesincomedistributioncumcapitalwithdrawal,unknown,True,Unknown Category
109059,SUNDARAM FINANCIAL SERVICES OPPORTUNITIES FUND -,Sundaram Financial Services Opportunities Fund -,sundaramfinancialservicesopportunities,unknown,True,Unknown Category
109060,SUNDARAM FINANCIAL SERVICES OPPORTUNITIES FUND INSTITUTIONAL - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( ),Sundaram Financial Services Opportunities Fund Institutional - Income Distribution Cum Capital Withdrawal ( ),sundaramfinancialservicesopportunitiesinstitutionalincomedistributioncumcapitalwithdrawal,unknown,True,Unknown Category
109061,SUNDARAM FINANCIAL SERVICES OPPORTUNITIES FUND INSTITUTIONAL -,Sundaram Financial Services Opportunities Fund Institutional -,sundaramfinancialservicesopportunitiesinstitutional,unknown,True,Unknown Category
109108,ADITYA BIRLA SUN LIFE SAVINGS FUND RETAIL - DAILY,Aditya Birla Sun Life Savings Fund Retail - Daily,adityabirlasunlifesavingsretaildaily,unknown,True,Unknown Category
109254,BANK OF INDIA LIQUID FUND- -,Bank Of India Liquid Fund- -,bankofliquid,unknown,True,Unknown Category
109255,BANK OF INDIA LIQUID FUND- - WEEKLY,Bank Of India Liquid Fund- - Weekly,bankofliquidweekly,unknown,True,Unknown Category
109264,BANK OF INDIA ULTRA SHORT DURATION FUND- - WEEKLY,Bank Of India Ultra Short Duration Fund- - Weekly,bankofultrashortdurationweekly,unknown,True,Unknown Category
109269,BANK OF INDIA ULTRA SHORT DURATION FUND- -,Bank Of India Ultra Short Duration Fund- -,bankofultrashortduration,unknown,True,Unknown Category
109274,QUANT FOCUSED FUND - -,Quant Focused Fund - -,quantfocused,unknown,True,Unknown Category
109275,QUANT FOCUSED FUND - -,Quant Focused Fund - -,quantfocused,unknown,True,Unknown Category
109349,CANARA ROBECO LIQUID FUND - - DAILY ( ),Canara Robeco Liquid Fund - - Daily ( ),canararobecoliquiddaily,unknown,True,Unknown Category
109350,CANARA ROBECO LIQUID FUND - - WEEKLY ( / ),Canara Robeco Liquid Fund - - Weekly ( / ),canararobecoliquidweekly,unknown,True,Unknown Category
109351,CANARA ROBECO LIQUID FUND - - ( / ),Canara Robeco Liquid Fund - - ( / ),canararobecoliquid,unknown,True,Unknown Category
109353,CANARA ROBECO LIQUID FUND - -,Canara Robeco Liquid Fund - -,canararobecoliquid,unknown,True,Unknown Category
109366,CANARA ROBECO ULTRA SHORT TERM FUND - - WEEKLY ( / ),Canara Robeco Ultra Short Term Fund - - Weekly ( / ),canararobecoultrashorttermweekly,unknown,True,Unknown Category
109370,CANARA ROBECO ULTRA SHORT TERM FUND - - ( / ),Canara Robeco Ultra Short Term Fund - - ( / ),canararobecoultrashortterm,unknown,True,Unknown Category
109371,CANARA ROBECO ULTRA SHORT TERM FUND - -,Canara Robeco Ultra Short Term Fund - -,canararobecoultrashortterm,unknown,True,Unknown Category
109372,CANARA ROBECO ULTRA SHORT TERM FUND - - DAILY ( ),Canara Robeco Ultra Short Term Fund - - Daily ( ),canararobecoultrashorttermdaily,unknown,True,Unknown Category
109445,ICICI PRUDENTIAL BANKING AND FINANCIAL SERVICES FUND -,Icici Prudential Banking And Financial Services Fund -,iciciprudentialbankingandfinancialservices,unknown,True,Unknown Category
109446,ICICI PRUDENTIAL BANKING AND FINANCIAL SERVICES FUND -,Icici Prudential Banking And Financial Services Fund -,iciciprudentialbankingandfinancialservices,unknown,True,Unknown Category
109472,NIPPON INDIA CORPORATE BOND FUND - DAILY,Nippon India Corporate Bond Fund - Daily,nipponcorporatebonddaily,unknown,True,Unknown Category
109473,NIPPON INDIA CORPORATE BOND FUND - WEEKLY,Nippon India Corporate Bond Fund - Weekly,nipponcorporatebondweekly,unknown,True,Unknown Category
109501,UTI ULTRA SHORT DURATION FUND - - DAILY ( ),Uti Ultra Short Duration Fund - - Daily ( ),utiultrashortdurationdaily,unknown,True,Unknown Category
109575,FRANKLIN INDIA ULTRA SHORT BOND FUND - RETAIL - WEEKLY -,Franklin India Ultra Short Bond Fund - Retail - Weekly -,franklinultrashortbondretailweekly,unknown,True,Unknown Category
109576,FRANKLIN INDIA ULTRA SHORT BOND FUND - SUPER INSTITUTIONAL - WEEKLY -,Franklin India Ultra Short Bond Fund - Super Institutional - Weekly -,franklinultrashortbondsuperinstitutionalweekly,unknown,True,Unknown Category
109716,NIPPON INDIA GILT FUND -P F -AUTOMATIC REINVEST,Nippon India Gilt Fund -P F -Automatic Reinvest,nippongiltpfautomaticreinvest,unknown,True,Unknown Category
109717,NIPPON INDIA GILT FUND - INSTITUTIONAL - -,Nippon India Gilt Fund - Institutional - -,nippongiltinstitutional,unknown,True,Unknown Category
109720,NIPPON INDIA GILT FUND - -,Nippon India Gilt Fund - -,nippongilt,unknown,True,Unknown Category
109721,NIPPON INDIA GILT FUND -P F -DEFINED MATURITY DATE,Nippon India Gilt Fund -P F -Defined Maturity Date,nippongiltpfdefinedmaturitydate,unknown,True,Unknown Category
109723,NIPPON INDIA GILT FUND -,Nippon India Gilt Fund -,nippongilt,unknown,True,Unknown Category
109724,NIPPON INDIA GILT FUND P F -AUTOMATIC CAPITAL APPRECIATION,Nippon India Gilt Fund P F -Automatic Capital Appreciation,nippongiltpfautomaticcapitalappreciation,unknown,True,Unknown Category
109740,ICICI PRUDENTIAL BOND FUND -,Icici Prudential Bond Fund -,iciciprudentialbond,unknown,True,Unknown Category
109741,ICICI PRUDENTIAL BOND FUND -,Icici Prudential Bond Fund -,iciciprudentialbond,unknown,True,Unknown Category
109743,ICICI PRUDENTIAL BOND FUND -,Icici Prudential Bond Fund -,iciciprudentialbond,unknown,True,Unknown Category
110282,ADITYA BIRLA SUN LIFE BANKING & PSU DEBT FUND - -,Aditya Birla Sun Life Banking & Psu Debt Fund - -,adityabirlasunlifebankingpsudebt,unknown,True,Unknown Category
110490,ADITYA BIRLA SUN LIFE BANKING & PSU DEBT FUND - RETAIL -,Aditya Birla Sun Life Banking & Psu Debt Fund - Retail -,adityabirlasunlifebankingpsudebtretail,unknown,True,Unknown Category
111343,BANDHAN GILT FUND WITH 10 YEAR CONSTANT DURATION FUND - - WEEKLY,Bandhan Gilt Fund With 10 Year Constant Duration Fund - - Weekly,bandhangiltwith10yearconstantdurationweekly,unknown,True,Unknown Category
111348,ADITYA BIRLA SUN LIFE COMMODITY EQUITIES FUND - GLOBAL AGRI - -,Aditya Birla Sun Life Commodity Equities Fund - Global Agri - -,adityabirlasunlifecommodityequitiesglobalagri,unknown,True,Unknown Category
111349,ADITYA BIRLA SUN LIFE COMMODITY EQUITIES FUND - GLOBAL AGRI - -,Aditya Birla Sun Life Commodity Equities Fund - Global Agri - -,adityabirlasunlifecommodityequitiesglobalagri,unknown,True,Unknown Category
111521,ADITYA BIRLA SUN LIFE DYNAMIC BOND FUND - -,Aditya Birla Sun Life Dynamic Bond Fund - -,adityabirlasunlifedynamicbond,unknown,True,Unknown Category
111523,BANDHAN DYNAMIC BOND FUND - B -,Bandhan Dynamic Bond Fund - B -,bandhandynamicbondb,unknown,True,Unknown Category
111524,BANDHAN DYNAMIC BOND FUND - B -,Bandhan Dynamic Bond Fund - B -,bandhandynamicbondb,unknown,True,Unknown Category
111525,BANDHAN GILT FUND - -,Bandhan Gilt Fund - -,bandhangilt,unknown,True,Unknown Category
111527,BANDHAN GILT FUND - -,Bandhan Gilt Fund - -,bandhangilt,unknown,True,Unknown Category
111545,ICICI PRUDENTIAL FLOATING INTEREST FUND - WEEKLY,Icici Prudential Floating Interest Fund - Weekly,iciciprudentialfloatinginterestweekly,unknown,True,Unknown Category
111549,QUANTUM ELSS TAX SAVER FUND -,Quantum Elss Tax Saver Fund -,quantumelsstaxsaver,unknown,True,Unknown Category
111550,QUANTUM ELSS TAX SAVER FUND -,Quantum Elss Tax Saver Fund -,quantumelsstaxsaver,unknown,True,Unknown Category
111569,BANDHAN ELSS TAX SAVER FUND - -,Bandhan Elss Tax Saver Fund - -,bandhanelsstaxsaver,unknown,True,Unknown Category
111570,BANDHAN ELSS TAX SAVER FUND - -,Bandhan Elss Tax Saver Fund - -,bandhanelsstaxsaver,unknown,True,Unknown Category
111585,BANK OF INDIA SHORT TERM INCOME FUND- -,Bank Of India Short Term Income Fund- -,bankofshorttermincome,unknown,True,Unknown Category
111589,BANK OF INDIA SHORT TERM INCOME FUND- -,Bank Of India Short Term Income Fund- -,bankofshorttermincome,unknown,True,Unknown Category
111590,BANK OF INDIA SHORT TERM INCOME FUND- -,Bank Of India Short Term Income Fund- -,bankofshorttermincome,unknown,True,Unknown Category
111599,UTI MULTI ASSET ALLOCATION FUND - -,Uti Multi Asset Allocation Fund - -,utimultiassetallocation,unknown,True,Unknown Category
111602,UTI MULTI ASSET ALLOCATION FUND - -,Uti Multi Asset Allocation Fund - -,utimultiassetallocation,unknown,True,Unknown Category
111638,EDELWEISS ELSS TAX SAVER FUND - -,Edelweiss Elss Tax Saver Fund - -,edelweisselsstaxsaver,unknown,True,Unknown Category
111639,EDELWEISS ELSS TAX SAVER FUND - -,Edelweiss Elss Tax Saver Fund - -,edelweisselsstaxsaver,unknown,True,Unknown Category
111644,MIRAE ASSET LIQUID FUND - - WEEKLY,Mirae Asset Liquid Fund - - Weekly,miraeassetliquidweekly,unknown,True,Unknown Category
111645,MIRAE ASSET LIQUID FUND - -,Mirae Asset Liquid Fund - -,miraeassetliquid,unknown,True,Unknown Category
111646,MIRAE ASSET LIQUID FUND - -,Mirae Asset Liquid Fund - -,miraeassetliquid,unknown,True,Unknown Category
111647,MIRAE ASSET LIQUID FUND - - DAILY,Mirae Asset Liquid Fund - - Daily,miraeassetliquiddaily,unknown,True,Unknown Category
111675,LIC MF LOW DURATION FUND- -WEEKLY,Lic Mf Low Duration Fund- -Weekly,licmflowdurationweekly,unknown,True,Unknown Category
111676,LIC MF LOW DURATION FUND- -DAILY,Lic Mf Low Duration Fund- -Daily,licmflowdurationdaily,unknown,True,Unknown Category
111704,BARODA BNP PARIBAS LIQUID FUND - -,Baroda Bnp Paribas Liquid Fund - -,barodabnpparibasliquid,unknown,True,Unknown Category
111705,BARODA BNP PARIBAS LIQUID FUND - - WEEKLY,Baroda Bnp Paribas Liquid Fund - - Weekly,barodabnpparibasliquidweekly,unknown,True,Unknown Category
111707,BARODA BNP PARIBAS LIQUID FUND - - DAILY,Baroda Bnp Paribas Liquid Fund - - Daily,barodabnpparibasliquiddaily,unknown,True,Unknown Category
111708,BANK OF INDIA ELSS TAX SAVER - -,Bank Of India Elss Tax Saver - -,bankofelsstaxsaver,unknown,True,Unknown Category
111709,BANK OF INDIA ELSS TAX SAVER -ECO -,Bank Of India Elss Tax Saver -Eco -,bankofelsstaxsavereco,unknown,True,Unknown Category
111710,BANK OF INDIA ELSS TAX SAVER - -,Bank Of India Elss Tax Saver - -,bankofelsstaxsaver,unknown,True,Unknown Category
111711,BANK OF INDIA ELSS TAX SAVER -ECO -,Bank Of India Elss Tax Saver -Eco -,bankofelsstaxsavereco,unknown,True,Unknown Category
111712,BANK OF INDIA CONSERVATIVE HYBRID FUND- -,Bank Of India Conservative Hybrid Fund- -,bankofconservativehybrid,unknown,True,Unknown Category
