scheme_code,months,years,total_invested,final_value,gain,cagr_percent
119854,95,7.916666666666667,95000.0,93878.79033449337,-1121.209665506627,-0.1498548381621001
119856,95,7.916666666666667,95000.0,122835.08494952871,27835.08494952871,3.2991371042373707
119857,95,7.916666666666667,95000.0,98611.2094009582,3611.209400958207,0.472371742559452
119858,95,7.916666666666667,95000.0,96086.9899518509,1086.9899518509046,0.14381322667307295
119861,132,11.0,132000.0,185178.45421693477,53178.45421693477,3.125279465398534
119862,132,11.0,132000.0,131999.99999999977,-2.3283064365386963e-10,-1.1102230246251565e-14
119863,132,11.0,132000.0,187855.98265349749,55855.982653497485,3.2599518326437815
119864,132,11.0,132000.0,132205.36948584203,205.36948584203492,0.014133911374636376
119865,132,11.0,132000.0,132280.40258205126,280.40258205126156,0.0192928511121071
119876,93,7.75,93000.0,118360.3419421724,25360.341942172396,3.1603196225413077
119877,93,7.75,93000.0,109056.57356551591,16056.573565515908,2.076323440992156
119893,87,7.25,87000.0,143691.95888867255,56691.958888672554,7.165993585689101
119894,87,7.25,87000.0,108998.8612030368,21998.861203036795,3.158215730329128
119949,132,11.0,132000.0,193001.2301503949,61001.2301503949,3.5139164751691654
119950,132,11.0,132000.0,186222.49187382447,54222.491873824474,3.1780009632919715
119953,132,11.0,132000.0,193185.34709339842,61185.34709339842,3.5228897607080034
119954,132,11.0,132000.0,186443.19450341302,54443.19450341302,3.189111523417476
119957,132,11.0,132000.0,187860.19200977273,55860.19200977273,3.2601621743849174
119958,132,11.0,132000.0,175987.7954278368,43987.7954278368,2.6491432833341433
119959,132,11.0,132000.0,217194.26757247726,85194.26757247726,4.631225388837001
119960,132,11.0,132000.0,219916.57543146113,87916.57543146113,4.749773819383085
119983,87,7.25,87000.0,92977.60597947825,5977.605979478249,0.9207725719152071
119984,87,7.25,87000.0,105988.05103227467,18988.05103227467,2.7604229844777395
119985,87,7.25,87000.0,87450.70053672728,450.70053672727954,0.0712956583087232
119986,87,7.25,87000.0,89485.31686322976,2485.31686322976,0.3892582118502963
119987,87,7.25,87000.0,116387.40961862961,29387.40961862961,4.095667680274051
119988,87,7.25,87000.0,152449.2608746836,65449.26087468359,8.044045542885026
119991,87,7.25,87000.0,86535.4671578713,-464.53284212869767,-0.0738177593114453
119992,87,7.25,87000.0,110518.92340368172,23518.92340368172,3.3554622153661118
119993,87,7.25,87000.0,87000.0,0.0,0.0
119994,87,7.25,87000.0,88019.35443969311,1019.3544396931102,0.16079960560093642
119995,87,7.25,87000.0,87331.19907279452,331.1990727945231,0.05242281239759006
119996,87,7.25,87000.0,87310.53751937702,310.537519377016,0.04915747965590356
120001,87,7.25,87000.0,141816.85738640864,54816.857386408636,6.9720090432827675
120002,87,7.25,87000.0,162120.8499910921,75120.84999109211,8.964608986321721
120007,87,7.25,87000.0,87026.6395342037,26.63953420369944,0.004222912230655851
120008,87,7.25,87000.0,110939.4095886511,23939.409588651106,3.409612331566736
120009,87,7.25,87000.0,87456.70166469605,456.70166469605465,0.07224282903186552
120010,87,7.25,87000.0,86919.78007329453,-80.21992670546751,-0.012723238656442426
120029,132,11.0,132000.0,176361.84524532454,44361.84524532454,2.6689581124131
120030,132,11.0,132000.0,292491.89015701826,160491.89015701826,7.501052922373241
120035,132,11.0,132000.0,179371.49612813548,47371.49612813548,2.8270146470026125
120036,132,11.0,132000.0,179289.74960997826,47289.74960997826,2.8227535604305354
120037,132,11.0,132000.0,132085.8234450284,85.8234450283926,0.005908959480849241
120038,132,11.0,132000.0,185002.9462416719,53002.94624167189,3.1163901968835894
120039,132,11.0,132000.0,133473.88593758873,1473.885937588726,0.10099574061439576
120040,132,11.0,132000.0,137616.49722457794,5616.497224577935,0.3795264604850246
120043,132,11.0,132000.0,241278.10640556394,109278.10640556394,5.636277679157109
120044,132,11.0,132000.0,218568.13184381794,86568.13184381794,4.691220880852831
120045,132,11.0,132000.0,214770.95769019937,82770.95769019937,4.5245554924497
120046,132,11.0,132000.0,310498.2783111279,178498.2783111279,8.086483516491949
120048,95,7.916666666666667,95000.0,119084.95142412338,24084.951424123385,2.8953580052687222
120049,81,6.75,81000.0,72710.84211351165,-8289.157886488349,-1.5866650690787965
120051,93,7.75,93000.0,88464.9305120206,-4535.069487979403,-0.6429985062388455
120059,132,11.0,132000.0,188705.86282984435,56705.86282984435,3.3023337365141625
120060,95,7.916666666666667,95000.0,106490.20151004434,11490.201510044339,1.452674459761294
120061,95,7.916666666666667,95000.0,95731.01105536573,731.0110553657287,0.09687298211409345
120062,95,7.916666666666667,95000.0,114049.97506783293,19049.97506783293,2.3353984772739533
120063,95,7.916666666666667,95000.0,99768.92230950805,4768.922309508052,0.6206106170537184
120065,94,7.833333333333333,94000.0,95170.3498371503,1170.3498371502938,0.15808643859482885
120066,95,7.916666666666667,95000.0,111920.30498102237,16920.304981022375,2.09202656207772
120073,132,11.0,132000.0,215121.9446308235,83121.9446308235,4.540072881691937
120074,132,11.0,132000.0,143997.65419885976,11997.65419885976,0.7940000167024452
120075,132,11.0,132000.0,141947.3239612393,9947.323961239308,0.6626779504482094
120078,132,11.0,132000.0,208563.94723143798,76563.94723143798,4.24625987449021
120079,132,11.0,132000.0,320535.18548099714,188535.18548099714,8.399538785082594
120082,87,7.25,87000.0,118475.35509813654,31475.35509813654,4.351275262752541
120083,87,7.25,87000.0,93089.77182957005,6089.771829570047,0.9375567134964902
120084,132,11.0,132000.0,200925.32249357042,68925.32249357042,3.893251945008891
120086,124,10.333333333333334,124000.0,127252.25950670194,3252.259506701943,0.2508610288306956
120111,87,7.25,87000.0,96054.9203366235,9054.920336623501,1.3750507480513097
120131,87,7.25,87000.0,112838.54667599215,25838.546675992155,3.6520001698767457
120132,87,7.25,87000.0,88446.55724156903,1446.5572415690258,0.2277123610338938
120133,87,7.25,87000.0,89800.38689058388,2800.3868905838754,0.43793774301319477
120134,87,7.25,87000.0,86972.65838604711,-27.341613952885382,-0.004335365583885142
120135,87,7.25,87000.0,86910.47918894127,-89.5208110587264,-0.014199055256680637
120136,132,11.0,132000.0,189194.0261736011,57194.0261736011,3.3265991160152275
120137,132,11.0,132000.0,202805.1098800542,70805.1098800542,3.9812410447983115
120146,87,7.25,87000.0,113467.81909715213,26467.819097152125,3.731539018758423
120147,87,7.25,87000.0,139028.84849737003,52028.848497370025,6.67945357138755
120152,132,11.0,132000.0,315664.527332586,183664.527332586,8.248751342226935
120153,132,11.0,132000.0,262666.8883133812,130666.88831338118,6.455104531207234
120154,132,11.0,132000.0,242963.71585092982,110963.71585092982,5.703155829675333
120155,132,11.0,132000.0,141059.1277134418,9059.12771344179,0.6052536239474549
120157,132,11.0,132000.0,289690.3251327893,157690.32513278932,7.407036185286886
120158,132,11.0,132000.0,360492.03560468426,228492.03560468426,9.563428273523433
120163,132,11.0,132000.0,333992.50493081444,201992.50493081444,8.805578586466623
120164,132,11.0,132000.0,386122.23135243147,254122.23135243147,10.249683748920635
120165,132,11.0,132000.0,276813.1562634273,144813.15626342729,6.9639732976595425
120166,132,11.0,132000.0,315992.6908713867,183992.69087138667,8.258976961524267
120185,132,11.0,132000.0,331344.17555368587,199344.17555368587,8.72686238045195
120186,132,11.0,132000.0,331341.84497470956,199341.84497470956,8.726792857205702
120187,93,7.75,93000.0,93699.59650409628,699.5965040962765,0.09674857551325022
120188,132,11.0,132000.0,132016.57747355176,16.577473551762523,0.0011416341117786999
120189,93,7.75,93000.0,93137.92447462166,137.92447462165728,0.01912389575418061
120190,132,11.0,132000.0,132061.5749209773,61.574920977291185,0.004239798128269356
120191,130,10.833333333333334,130000.0,171277.76569027692,41277.76569027692,2.578076493937287
120196,93,7.75,93000.0,93469.58680879463,469.5868087946292,0.06500970868403844
120197,132,11.0,132000.0,184964.4370634676,52964.4370634676,3.1144387276143215
120198,93,7.75,93000.0,93816.34191219829,816.3419121982879,0.11283223348481641
120209,132,11.0,132000.0,131954.64260624058,-45.35739375941921,-0.00312427545811067
120210,93,7.75,93000.0,93403.71351726716,403.7135172671551,0.05590737172511684
120211,132,11.0,132000.0,191781.94834903555,59781.94834903555,3.454295315692124
120212,132,11.0,132000.0,132247.0492397994,247.0492397994094,0.01699995316217784
120213,93,7.75,93000.0,93351.06481685536,351.0648168553598,0.048628380856130526
120216,127,10.583333333333334,127000.0,169644.33246700448,42644.33246700448,2.773354578124776
120242,132,11.0,132000.0,309288.9241233623,177288.9241233623,8.048144309797568
120243,132,11.0,132000.0,253061.02164809295,121061.02164809295,6.095160729187898
120244,132,11.0,132000.0,307814.5027195234,175814.50271952339,8.0012170937948
120245,132,11.0,132000.0,199794.7561317915,67794.75613179151,3.8399713123391743
120248,132,11.0,132000.0,128411.17779704109,-3588.8222029589087,-0.2502724824057778
120249,132,11.0,132000.0,185087.100302126,53087.100302126,3.1206534553915644
120251,132,11.0,132000.0,368291.9711085012,236291.9711085012,9.776847885093943
120252,132,11.0,132000.0,270519.43935395306,138519.43935395306,6.740566728296948
120255,93,7.75,93000.0,92923.78209677422,-76.21790322578454,-0.010578580545328453
120256,132,11.0,132000.0,201017.38463217125,69017.38463217125,3.897578583478589
120257,93,7.75,93000.0,91338.43112880865,-1661.5688711913535,-0.23234722547068598
120258,132,11.0,132000.0,143413.70413682022,11413.704136820219,0.7567724923608798
120259,132,11.0,132000.0,248527.83985929962,116527.83985929962,5.920962721804046
120260,132,11.0,132000.0,184439.91387016,52439.91387016,3.087821445006167
120261,132,11.0,132000.0,249438.92549040978,117438.92549040978,5.956203930134785
120263,132,11.0,132000.0,236952.31525107453,104952.31525107453,5.462684159665887
120264,132,11.0,132000.0,261925.43889915763,129925.43889915763,6.42775134754312
120267,132,11.0,132000.0,270550.68970166054,138550.68970166054,6.741687637386917
120268,132,11.0,132000.0,237193.962421243,105193.96242124299,5.4724571092527485
120269,132,11.0,132000.0,237721.01949356036,105721.01949356036,5.493741545133024
120270,132,11.0,132000.0,292040.839959028,160040.839959028,7.485971729524543
120274,129,10.75,129000.0,183387.78301732187,54387.78301732187,3.3266043322662586
120275,132,11.0,132000.0,154922.56896521477,22922.56896521477,1.4663147606381433
120276,132,11.0,132000.0,199148.03416169778,67148.03416169778,3.809369634195381
120277,132,11.0,132000.0,157302.3806450117,25302.380645011697,1.6070307884017643
120278,132,11.0,132000.0,189585.85040845585,57585.85040845585,3.346034576655166
120279,132,11.0,132000.0,193391.39940870868,61391.399408708676,3.532922893370971
120282,132,11.0,132000.0,190009.21187949655,58009.21187949655,3.366993362446591
120283,132,11.0,132000.0,183440.2729094632,51440.27290946321,3.036902885646753
120285,132,11.0,132000.0,228307.80412342926,96307.80412342926,5.106973168737117
120299,132,11.0,132000.0,192078.56950197855,60078.56950197855,3.468831322121324
120304,132,11.0,132000.0,185098.4523859519,53098.45238595191,3.1212284189261696
120307,132,11.0,132000.0,284778.9825314562,152778.98253145622,7.240205274721889
120308,132,11.0,132000.0,281646.4350248767,149646.43502487667,7.132425821321919
120309,132,11.0,132000.0,284719.2552012911,152719.25520129112,7.2381603773086445
120312,132,11.0,132000.0,281365.69181902695,149365.69181902695,7.122713342073772
120313,132,11.0,132000.0,231848.12436606488,99848.12436606488,5.25410909800621
120314,132,11.0,132000.0,189358.53142535881,57358.531425358815,3.3347634396680315
120315,132,11.0,132000.0,190155.23661871624,58155.23661871624,3.3742125665361167
120316,132,11.0,132000.0,131723.02178714296,-276.97821285703685,-0.019093852817320123
120317,132,11.0,132000.0,189554.86494399403,57554.864943994035,3.344498950546382
120318,132,11.0,132000.0,175456.6810131573,43456.6810131573,2.620942272684612
120322,132,11.0,132000.0,285679.5002885867,153679.5002885867,7.270989332999078
120323,132,11.0,132000.0,387445.03542620724,255445.03542620724,10.283966845372095
120332,132,11.0,132000.0,156114.53724300087,24114.537243000872,1.5370384861389086
120333,132,11.0,132000.0,252149.72718506184,120149.72718506184,6.0603712207834
120334,132,11.0,132000.0,368606.24395902525,236606.24395902525,9.785360525564823
120335,132,11.0,132000.0,263539.1613116981,131539.1613116981,6.487194274259256
120336,132,11.0,132000.0,131734.09493439517,-265.9050656048348,-0.018329810911221767
120337,132,11.0,132000.0,164915.24135208488,32915.24135208488,2.044526505881006
120338,132,11.0,132000.0,196304.2414360789,64304.24143607891,3.6737254064891367
120339,105,8.75,105000.0,134409.34316981214,29409.343169812142,2.8622496316876633
120348,132,11.0,132000.0,370417.6451995178,238417.64519951778,9.834297326045348
120349,132,11.0,132000.0,289786.46984886046,157786.46984886046,7.410276341655986
120350,132,11.0,132000.0,395138.8920589298,263138.8920589298,10.481284103769672
120351,132,11.0,132000.0,398860.93703194044,266860.93703194044,10.575489440029395
120356,132,11.0,132000.0,335917.6728032109,203917.6728032109,8.862444911597978
120357,132,11.0,132000.0,380183.2297381557,248183.22973815567,10.094434708736921
120364,132,11.0,132000.0,188552.47340756012,56552.473407560115,3.2946973486041697
120365,132,11.0,132000.0,151590.92882296193,19590.928822961927,1.2659802836302747
120376,132,11.0,132000.0,179008.1099688043,47008.10996880429,2.808059386891104
120377,132,11.0,132000.0,271866.2588661002,139866.25886610022,6.788768934826406
120380,132,11.0,132000.0,243149.68090124652,111149.68090124652,5.710508314405138
120381,132,11.0,132000.0,380807.3481289362,248807.3481289362,10.110852807156911
120384,132,11.0,132000.0,333670.73193522426,201670.73193522426,8.796044883662946
120385,132,11.0,132000.0,360196.2898345782,228196.28983457817,9.555253837463095
120388,132,11.0,132000.0,132016.43150590823,16.431505908229155,0.0011315823863045082
120389,132,11.0,132000.0,185365.7459887765,53365.7459887765,3.134757125296983
120390,132,11.0,132000.0,131924.49874293018,-75.50125706981635,-0.005201163487011939
120391,132,11.0,132000.0,132189.93083759074,189.93083759074216,0.013072088870824672
120392,132,11.0,132000.0,320160.30999905616,188160.30999905616,8.38800751722677
120393,132,11.0,132000.0,223608.30322732634,91608.30322732634,4.908424082305807
120394,132,11.0,132000.0,356823.4473392583,224823.44733925827,9.461594093436808
120395,132,11.0,132000.0,423184.9952062988,291184.9952062988,11.172156455499959
120396,132,11.0,132000.0,132087.36262254792,87.36262254792382,0.0060149002641507465
120397,132,11.0,132000.0,132016.02099539188,16.020995391882025,0.0011033134712290504
120398,132,11.0,132000.0,196880.42770918205,64880.427709182055,3.7013522022196987
120399,132,11.0,132000.0,172815.1973841455,40815.19738414549,2.479521979773547
120400,132,11.0,132000.0,174905.31599089687,42905.31599089687,2.5915837799373787
120401,132,11.0,132000.0,190292.6827896476,58292.6827896476,3.381003058500065
120402,132,11.0,132000.0,323093.6809497572,191093.68094975722,8.477912985592795
120403,132,11.0,132000.0,455830.33020258805,323830.33020258805,11.925729908758598
120404,132,11.0,132000.0,301375.0484250777,169375.0484250777,7.793839672982927
120405,132,11.0,132000.0,407020.23793679185,275020.23793679185,10.779237166459499
120406,132,11.0,132000.0,184646.58882462428,52646.58882462428,3.098317510041859
120407,132,11.0,132000.0,132072.57182713668,72.57182713667862,0.004996811126933842
120408,132,11.0,132000.0,184685.21342169147,52685.21342169147,3.1002778900981243
120410,121,10.083333333333334,121000.0,164324.89513055765,43324.89513055765,3.081789611361807
120411,132,11.0,132000.0,132000.00958763564,0.009587635635398328,6.603054547582587e-07
120412,132,11.0,132000.0,327240.6391947593,195240.6391947593,8.603756052408995
120413,132,11.0,132000.0,327493.91304016876,195493.91304016876,8.61139480658708
120416,132,11.0,132000.0,313730.21802759793,181730.21802759793,8.188280913263757
120417,132,11.0,132000.0,183259.24426579135,51259.24426579135,3.027654890127729
120423,132,11.0,132000.0,133037.56096303245,1037.560963032447,0.07120332863557177
120424,132,11.0,132000.0,133073.28120245386,1073.281202453858,0.07364565403824574
120425,132,11.0,132000.0,204140.00688259822,72140.00688259822,4.043275832198767
120426,116,9.666666666666666,116000.0,155687.06094736175,39687.06094736175,3.090850812329049
120427,93,7.75,93000.0,93510.47095193902,510.47095193901623,0.07065624863888953
120428,121,10.083333333333334,121000.0,156313.47511574664,35313.47511574664,2.5720876590795028
120430,132,11.0,132000.0,176393.6754865867,44393.6754865867,2.6706425159323866
120431,132,11.0,132000.0,176929.58044587835,44929.58044587835,2.6989603061745804
120432,132,11.0,132000.0,132525.05467509414,525.054675094143,0.03609557517454398
120433,132,11.0,132000.0,132051.98982860852,51.98982860852266,0.003579925846297627
120434,132,11.0,132000.0,193486.94296668697,61486.94296668697,3.5375718183333404
120435,132,11.0,132000.0,193583.01512669388,61583.01512669388,3.542244360014357
120436,131,10.916666666666666,131000.0,132764.947770342,1764.947770341998,0.1226669132134317
120437,132,11.0,132000.0,133883.09485672877,1883.0948567287705,0.12885631337871128
120438,132,11.0,132000.0,197633.61682079613,65633.61682079613,3.7373552444895264
120439,132,11.0,132000.0,133588.98144071343,1588.9814407134254,0.10883974085649228
120443,109,9.083333333333334,109000.0,110941.32284595526,1941.322845955263,0.19454006268904145
120444,132,11.0,132000.0,192336.55506330333,60336.55506330333,3.481457396699872
120445,132,11.0,132000.0,132139.3355067849,139.33550678490428,0.009591508107487101
120447,132,11.0,132000.0,198526.63022226823,66526.63022226823,3.7798807320082117
120449,132,11.0,132000.0,130619.8859605857,-1380.1140394143004,-0.09550392208049763
120450,132,11.0,132000.0,144523.00005253634,12523.000052536343,0.8273743625632157
120451,132,11.0,132000.0,200759.1015379094,68759.10153790939,3.885435502801049
120452,132,11.0,132000.0,138233.64216653016,6233.6421665301605,0.4203664363194859
120465,132,11.0,132000.0,283233.07966174575,151233.07966174575,7.1871518753772845
120466,132,11.0,132000.0,194413.9563939094,62413.95639390941,3.5825700770046875
120467,132,11.0,132000.0,170496.7977004497,38496.79770044971,2.35377031623909
120468,132,11.0,132000.0,264187.78553152806,132187.78553152806,6.5109937467552115
120472,132,11.0,132000.0,391981.9785509855,259981.9785509855,10.400747878821214
120473,132,11.0,132000.0,391844.1528161254,259844.15281612542,10.397218380603945
120474,127,10.583333333333334,127000.0,133208.87458390868,6208.874583908677,0.4520229216612659
120475,132,11.0,132000.0,207389.77445990933,75389.77445990933,4.192769641207872
120476,132,11.0,132000.0,131115.10920732404,-884.8907926759566,-0.06112938994923267
120477,132,11.0,132000.0,166695.59453325538,34695.59453325538,2.1441864493243923
120478,132,11.0,132000.0,148032.92309475984,16032.92309475984,1.0475651221484528
120479,132,11.0,132000.0,133610.29149677829,1610.2914967782854,0.1102913918256343
120480,132,11.0,132000.0,209676.42820098277,77676.42820098277,4.29668772689924
120481,132,11.0,132000.0,177261.11432449846,45261.114324498456,2.7164398948120727
120482,132,11.0,132000.0,181630.40607112428,49630.40607112428,2.944068767774044
120483,132,11.0,132000.0,288987.2849916442,156987.2849916442,7.38331339690208
120484,132,11.0,132000.0,316491.66529527144,184491.66529527144,8.274506586361685
120485,132,11.0,132000.0,358925.41418101965,226925.41418101965,9.520057144188133
120486,132,11.0,132000.0,360684.24582232826,228684.24582232826,9.568737710769536
120487,132,11.0,132000.0,305678.86881635763,173678.86881635763,7.932881461923591
120488,132,11.0,132000.0,306718.3221313647,174718.32213136472,7.96619573284405
120489,132,11.0,132000.0,287582.27917658206,155582.27917658206,7.335746461410331
120490,132,11.0,132000.0,288761.12690355536,156761.12690355536,7.375670956829916
120491,132,11.0,132000.0,371221.6716697255,239221.6716697255,9.855949218509675
120492,132,11.0,132000.0,372953.9575578141,240953.95755781408,9.902454010666117
120493,132,11.0,132000.0,360799.9216832555,228799.92168325552,9.571931794067945
120494,132,11.0,132000.0,362747.1858737499,230747.1858737499,9.625561078572797
120496,132,11.0,132000.0,134774.74119201858,2774.741192018584,0.1892960159717072
120497,132,11.0,132000.0,196439.75032274,64439.75032274,3.680229366795351
120499,122,10.166666666666666,122000.0,192510.5246031656,70510.5246031656,4.588689031061621
120500,116,9.666666666666666,116000.0,110764.08694301265,-5235.913056987352,-0.4766630393790994
120501,132,11.0,132000.0,136257.55646533985,4257.556465339847,0.2890074574188439
120502,132,11.0,132000.0,189033.10971624876,57033.10971624876,3.3186066563440697
120503,132,11.0,132000.0,276903.9090006263,144903.9090006263,6.96716081925981
120504,132,11.0,132000.0,219142.58672024432,87142.58672024432,4.716205249522454
120505,132,11.0,132000.0,376617.946278692,244617.946278692,10.000173680893433
120506,132,11.0,132000.0,133141.30763967766,1141.3076396776596,0.07829522633002739
120507,132,11.0,132000.0,189700.38969902915,57700.389699029154,3.351709114087864
120508,132,11.0,132000.0,191295.49398982266,59295.49398982266,3.430412173932984
120509,132,11.0,132000.0,149853.0611429667,17853.061142966704,1.1598869313707239
120510,132,11.0,132000.0,202590.9437287603,70590.94372876029,3.9712538664463892
120511,132,11.0,132000.0,132139.8249618469,139.82496184689808,0.009625184762107608
120512,132,11.0,132000.0,131949.1680991127,-50.83190088730771,-0.0035014325574511673
120513,132,11.0,132000.0,195673.36715944964,63673.36715944964,3.643391774839566
120514,132,11.0,132000.0,132384.28531246996,384.28531246996135,0.026430973082458564
120515,132,11.0,132000.0,132378.88121226043,378.8812122604286,0.02605976527247922
120516,132,11.0,132000.0,132495.38127650224,495.3812765022449,0.03405910735907458
120517,132,11.0,132000.0,261768.2594341505,129768.2594341505,6.42194371917002
120518,132,11.0,132000.0,186277.14505563237,54277.14505563237,3.1807534156638395
120519,122,10.166666666666666,122000.0,108898.85811098374,-13101.14188901626,-1.111172173531283
120520,132,11.0,132000.0,190483.77393590892,58483.77393590892,3.390436461313917
120521,132,11.0,132000.0,190444.60248667753,58444.602486677526,3.3885034253476443
120522,122,10.166666666666666,122000.0,124614.13077059406,2614.1307705940562,0.208751658244144
120523,132,11.0,132000.0,192195.06343439684,60195.06343439684,3.474534560918263
120524,132,11.0,132000.0,276388.2025861192,144388.20258611918,6.949034936731913
120530,132,11.0,132000.0,388786.4413557049,256786.4413557049,10.31862355466233
120531,132,11.0,132000.0,388924.7262491429,256924.7262491429,10.32219011498543
120534,132,11.0,132000.0,132619.99624354386,619.9962435438647,0.0426085751428662
120535,132,11.0,132000.0,143520.07187222454,11520.071872224536,0.7635638164088077
120536,132,11.0,132000.0,137090.85273804318,5090.852738043177,0.34461007553114875
120537,132,11.0,132000.0,184674.33202027957,52674.33202027957,3.0997256454854405
120538,132,11.0,132000.0,267920.0948007028,135920.09480070282,6.646917001680541
120539,132,11.0,132000.0,408283.30145685485,276283.30145685485,10.810444959569443
120541,132,11.0,132000.0,191346.1695925759,59346.1695925759,3.432902736544774
120542,132,11.0,132000.0,182673.9000405656,50673.90004056561,2.99769515747188
120543,132,11.0,132000.0,189181.7795721795,57181.77957217951,3.325991064475131
120544,132,11.0,132000.0,132317.20103681166,317.20103681166074,0.0218219759074767
120545,132,11.0,132000.0,389727.6770864055,257727.6770864055,10.34287658462869
120546,132,11.0,132000.0,389667.4273356233,257667.4273356233,10.34132571196058
120550,132,11.0,132000.0,165591.5393607682,33591.53936076819,2.082498740652583
120558,132,11.0,132000.0,135814.43841852085,3814.4384185208473,0.25931389366717905
120559,132,11.0,132000.0,132198.77292084903,198.77292084903456,0.013680233818513798
120560,132,11.0,132000.0,196355.17581645254,64355.17581645254,3.676170560104408
120561,132,11.0,132000.0,172268.92099383386,40268.92099383386,2.4500302854148615
120562,132,11.0,132000.0,132507.06421306956,507.06421306956327,0.03486094987494859
120563,132,11.0,132000.0,196386.11413512746,64386.11413512746,3.6776555021877266
120564,132,11.0,132000.0,324141.5458354418,192141.5458354418,8.509849393988421
120565,132,11.0,132000.0,214004.77697446296,82004.77697446296,4.490601834303254
120566,132,11.0,132000.0,132017.4244404782,17.424440478207543,0.0011999583383826007
120567,131,10.916666666666666,131000.0,223345.70752597027,92345.70752597027,5.008633249361694
120568,132,11.0,132000.0,133845.92071971786,1845.920719717862,0.12632854928158466
120569,94,7.833333333333333,94000.0,119160.46956455402,25160.46956455402,3.0740858487846134
120570,132,11.0,132000.0,192979.42837594426,60979.42837594426,3.512853409431793
120571,132,11.0,132000.0,134466.5510895007,2466.5510895006882,0.16844675554286148
120575,132,11.0,132000.0,336418.55547343486,204418.55547343486,8.877191595821854
120576,132,11.0,132000.0,312812.57379517634,180812.57379517634,8.15947486932853
120577,132,11.0,132000.0,395761.8159467469,263761.8159467469,10.497106426228054
120578,132,11.0,132000.0,426617.1189101342,294617.1189101342,11.253822268971291
120579,132,11.0,132000.0,293877.4267489191,161877.42674891913,7.547247488680853
120585,132,11.0,132000.0,243855.2444444766,111855.24444447659,5.738357708804243
120586,132,11.0,132000.0,337382.75591052725,205382.75591052725,8.905522894826756
120587,132,11.0,132000.0,252837.47643869257,120837.47643869257,6.086637239397175
120588,132,11.0,132000.0,193800.0866962478,61800.0866962478,3.552794041028351
120589,132,11.0,132000.0,166807.7719387785,34807.77193877849,2.150433419460307
120590,132,11.0,132000.0,205766.86784163344,73766.86784163344,4.118381990694919
120591,132,11.0,132000.0,376316.6763693777,244316.6763693777,9.992171407296379
120592,132,11.0,132000.0,314536.1810846004,182536.1810846004,8.2135180290285
120593,132,11.0,132000.0,194429.13791360412,62429.13791360412,3.5833053800954806
120594,132,11.0,132000.0,418366.1497527102,286366.1497527102,11.056472131944917
120595,132,11.0,132000.0,296640.3175573895,164640.3175573895,7.638775765654837
120596,132,11.0,132000.0,382894.6475504725,250894.64755047252,10.165584295444363
120597,132,11.0,132000.0,259725.12551924257,127725.12551924257,6.34616206605545
120598,132,11.0,132000.0,233707.78726784978,101707.78726784978,5.330580452074263
120599,132,11.0,132000.0,336808.1829931128,204808.18299311277,8.88864897764099
120600,132,11.0,132000.0,198638.87364771013,66638.87364771013,3.785213479729177
120601,132,11.0,132000.0,129810.36685129092,-2189.6331487090793,-0.15195038034913066
120602,132,11.0,132000.0,137183.8983148022,5183.898314802209,0.3507995627917815
120603,132,11.0,132000.0,209581.78554216766,77581.78554216766,4.2924071305718625
120604,132,11.0,132000.0,132339.7447187965,339.74471879648627,0.023371067115318667
120613,132,11.0,132000.0,138757.9865149411,6757.986514941091,0.454935237498133
120614,132,11.0,132000.0,143557.78903077877,11557.789030778775,0.7659708673716237
120615,132,11.0,132000.0,137525.3242148285,5525.324214828492,0.37347891602395045
120616,132,11.0,132000.0,234296.07593077145,102296.07593077145,5.354656360755894
120617,132,11.0,132000.0,131752.1889851818,-247.81101481820224,-0.01708145563170671
120618,132,11.0,132000.0,134673.94416590847,2673.9441659084696,0.18248180561191152
120619,132,11.0,132000.0,200346.25698252663,68346.25698252663,3.865996249001924
120620,132,11.0,132000.0,288653.67727045895,156653.67727045895,7.3720380615305725
120621,132,11.0,132000.0,434683.10432511853,302683.10432511853,11.44342195853616
120622,132,11.0,132000.0,319594.30406016164,187594.30406016164,8.370573748182974
120656,132,11.0,132000.0,286665.68539912853,154665.68539912853,7.304600877083156
120657,132,11.0,132000.0,216856.01787312233,84856.01787312233,4.616401391913194
120662,132,11.0,132000.0,277591.47226955835,145591.47226955835,6.991279396965044
120663,132,11.0,132000.0,249551.92031813442,117551.92031813442,5.9605664622277565
120664,132,11.0,132000.0,308745.7863239921,176745.78632399213,8.030881272856805
120665,132,11.0,132000.0,348730.7401286609,216730.74012866092,9.2335447700709
120670,132,11.0,132000.0,208089.78027602093,76089.78027602093,4.224691914793799
120671,132,11.0,132000.0,135627.1733972311,3627.1733972310903,0.24673868764308882
120672,93,7.75,93000.0,93592.3827854067,592.3827854067058,0.08196268746716306
120673,132,11.0,132000.0,194006.1184921614,62006.11849216139,3.5627972569381994
120674,132,11.0,132000.0,297078.35982190305,165078.35982190305,7.65321587801393
120675,132,11.0,132000.0,136332.58425198647,4332.584251986467,0.2940264148535432
120676,132,11.0,132000.0,196892.55078225248,64892.55078225248,3.7019326855567414
120677,132,11.0,132000.0,132154.68598126544,154.68598126544384,0.010647634078186918
120678,87,7.25,87000.0,87451.38625426468,451.38625426468207,0.07140388939377296
120679,132,11.0,132000.0,287726.3544711177,155726.35447111772,7.340633887608572
120680,132,11.0,132000.0,234941.34395499865,102941.34395499865,5.381001052364454
