scheme_code,months,years,total_invested,final_value,gain,cagr_percent,scheme_name,category,daily_return_std,sharpe_ratio,max_drawdown,category_volatility_pct,category_risk_tier,log_total_invested,canonical_scheme_name,match_key
111640,132,11.0,132000.0,207301.0737923837,75301.07379238372,4.188717646290807,TAURUS FLEXI CAP FUND - - OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,multi_cap,0.1392447612977328,0.4856842262704616,-0.5583301318990908,0.6328125,medium,11.790564777297387,Taurus Flexi Cap Fund - - Of Income Distribution Cum Capital Withdrawal,taurusflexicapofincomedistributioncumcapitalwithdrawal
111642,132,11.0,132000.0,300844.4989801496,168844.49898014957,7.776574632579036,TAURUS MID CAP FUND - - OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,mid_cap,0.1726116318852434,0.5501090046694569,-0.329406220546654,0.9883720930232558,high,11.790564777297387,Taurus Mid Cap Fund - - Of Income Distribution Cum Capital Withdrawal,taurusmidcapofincomedistributioncumcapitalwithdrawal
111935,132,11.0,132000.0,287720.220982647,155720.22098264698,7.340425868328637,EDELWEISS LARGE CAP FUND - B -,large_cap,0.117982293180103,0.698078445321321,-0.3523687580025608,0.25,low,11.790564777297387,Edelweiss Large Cap Fund - B -,edelweisslargecapb
111936,132,11.0,132000.0,180585.5709529181,48585.57095291812,2.890092093634577,EDELWEISS LARGE CAP FUND - -,large_cap,0.1283965539390615,0.1349616508743556,-0.4299149126735333,0.6724137931034483,medium,11.790564777297387,Edelweiss Large Cap Fund - -,edelweisslargecap
111937,132,11.0,132000.0,287754.00527173874,155754.00527173874,7.341571623562637,EDELWEISS LARGE CAP FUND - C -,large_cap,0.1179542913931136,0.6987287529690209,-0.3526206538661131,0.1982758620689655,low,11.790564777297387,Edelweiss Large Cap Fund - C -,edelweisslargecapc
111938,132,11.0,132000.0,287738.5369721387,155738.53697213868,7.34104704918479,EDELWEISS LARGE CAP FUND - B -,large_cap,0.1179862801086601,0.6985154075137902,-0.3524797570850203,0.2672413793103448,medium,11.790564777297387,Edelweiss Large Cap Fund - B -,edelweisslargecapb
111939,132,11.0,132000.0,287763.5761800566,155763.5761800566,7.341896187660035,EDELWEISS LARGE CAP FUND - C -,large_cap,0.1179815525487573,0.698327158126667,-0.3523809523809524,0.2327586206896551,low,11.790564777297387,Edelweiss Large Cap Fund - C -,edelweisslargecapc
111940,132,11.0,132000.0,287514.94480280235,155514.94480280235,7.333461532855812,EDELWEISS LARGE CAP FUND - -,large_cap,0.1179790140398467,0.6981132036959317,-0.3526383526383527,0.2241379310344827,low,11.790564777297387,Edelweiss Large Cap Fund - -,edelweisslargecap
111954,132,11.0,132000.0,93425.24575355314,-38574.75424644686,-3.093331101275676,SBI GOLD ETF,index_fund,0.1320084227811322,1.7595853797197007,-0.9915157999100364,0.7613636363636364,high,11.790564777297387,Sbi Gold Etf,sbigoldetf
112089,132,11.0,132000.0,259970.96894242163,127970.96894242163,6.355309240939699,KOTAK FLEXICAP FUND - OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,multi_cap,0.1301244142869982,0.7029927763904595,-0.4028573671402779,0.4375,medium,11.790564777297387,Kotak Flexicap Fund - Of Income Distribution Cum Capital Withdrawal,kotakflexicapofincomedistributioncumcapitalwithdrawal
112090,132,11.0,132000.0,296736.66932090896,164736.66932090896,7.641953674559421,KOTAK FLEXICAP FUND -,multi_cap,0.1301256493908674,0.7029511959553418,-0.3741970576046414,0.4453125,medium,11.790564777297387,Kotak Flexicap Fund -,kotakflexicap
112098,132,11.0,132000.0,290998.2138506544,158998.21385065443,7.4510295565589635,INVESCO INDIA LARGECAP FUND - -,large_cap,0.1274135704416476,0.7898585768681724,-0.3691813804173355,0.6206896551724138,medium,11.790564777297387,Invesco India Largecap Fund - -,invescolargecap
112099,132,11.0,132000.0,193196.14415022492,61196.14415022498,3.523415734219437,INVESCO INDIA LARGECAP FUND - - ( / ),large_cap,0.1536897593177648,0.2039965732878003,-0.3692842942345925,0.956896551724138,high,11.790564777297387,Invesco India Largecap Fund - - ( / ),invescolargecap
112277,132,11.0,132000.0,263667.970400228,131667.970400228,6.491924801856364,AXIS LARGE CAP FUND - -,large_cap,0.1130348729091176,0.4855813848450703,-0.3018138566755873,0.1120689655172413,low,11.790564777297387,Axis Large Cap Fund - -,axislargecap
112278,132,11.0,132000.0,156702.19913532672,24702.19913532672,1.5717260687332146,AXIS LARGE CAP FUND - -,large_cap,0.1392584579132547,-0.1752258747907182,-0.3700391280044718,0.8793103448275862,high,11.790564777297387,Axis Large Cap Fund - -,axislargecap
112327,132,11.0,132000.0,200891.0184672633,68891.01846726332,3.891639299975469,BANDHAN CONSERVATIVE HYBRID PASSIVE FOF - -,index_fund,0.0291820901721089,0.9579528614253674,-0.0983294481582507,0.0397727272727272,low,11.790564777297387,Bandhan Conservative Hybrid Passive Fof - -,bandhanconservativehybridpassivefof
112328,132,11.0,132000.0,155096.58850781375,23096.58850781375,1.4766707333216944,BANDHAN CONSERVATIVE HYBRID PASSIVE FOF - -,index_fund,0.0394984345705013,-0.5982931066290564,-0.1172683420213179,0.0511363636363636,low,11.790564777297387,Bandhan Conservative Hybrid Passive Fof - -,bandhanconservativehybridpassivefof
112329,132,11.0,132000.0,222531.4215840447,90531.4215840447,4.862393093919204,BANDHAN MULTI ASSET PASSIVE FOF - -,index_fund,0.0590030418556705,0.9292686778048924,-0.1807982749002989,0.0625,low,11.790564777297387,Bandhan Multi Asset Passive Fof - -,bandhanmultiassetpassivefof
112330,132,11.0,132000.0,169364.82887900603,37364.82887900603,2.2918057232355737,BANDHAN MULTI ASSET PASSIVE FOF - -,index_fund,0.065645148695111,-0.0379708708062594,-0.1987452845661801,0.0738636363636363,low,11.790564777297387,Bandhan Multi Asset Passive Fof - -,bandhanmultiassetpassivefof
112331,132,11.0,132000.0,189727.07589643303,57727.07589643303,3.353030761714116,BANDHAN AGGRESSIVE HYBRID PASSIVE FOF - -,index_fund,0.0854837539396991,0.2680615620487007,-0.3076438077602513,0.1022727272727272,low,11.790564777297387,Bandhan Aggressive Hybrid Passive Fof - -,bandhanaggressivehybridpassivefof
112332,132,11.0,132000.0,241922.9251309813,109922.92513098133,5.661911487549465,BANDHAN AGGRESSIVE HYBRID PASSIVE FOF - -,index_fund,0.0809722437021392,0.92866081282612,-0.2910674340140314,0.0852272727272727,low,11.790564777297387,Bandhan Aggressive Hybrid Passive Fof - -,bandhanaggressivehybridpassivefof
112351,132,11.0,132000.0,199425.13422530063,67425.13422530063,3.822492538132472,KOTAK NIFTY 50 ETF,index_fund,0.1205588184033107,0.59208233005612,-0.9219618654915002,0.4545454545454545,medium,11.790564777297387,Kotak Nifty 50 Etf,kotaknifty50etf
112877,132,11.0,132000.0,285045.3525876887,153045.3525876887,7.249320299315598,BANDHAN NIFTY 50 INDEX FUND - -,index_fund,0.1202084665318323,0.5384666451297997,-0.375979377020666,0.3522727272727273,medium,11.790564777297387,Bandhan Nifty 50 Index Fund - -,bandhannifty50index
112878,132,11.0,132000.0,267245.81610902096,135245.81610902096,6.622489047551983,BANDHAN NIFTY 50 INDEX FUND - -,index_fund,0.1202086470979176,0.5393968732290384,-0.438247551532928,0.3579545454545454,medium,11.790564777297387,Bandhan Nifty 50 Index Fund - -,bandhannifty50index
112931,132,11.0,132000.0,210282.21286059733,78282.21286059733,4.324045253502873,MIRAE ASSET LARGE & MIDCAP FUND - -,mid_cap,0.1510716252607959,0.1095026689396283,-0.4177068391979737,0.6569767441860465,medium,11.790564777297387,Mirae Asset Large & Midcap Fund - -,miraeassetlargemidcap
112932,132,11.0,132000.0,350548.72346089315,218548.72346089315,9.285190698250512,MIRAE ASSET LARGE & MIDCAP FUND - -,mid_cap,0.1319918682870523,0.7627598851378198,-0.3696125380931649,0.2151162790697674,low,11.790564777297387,Mirae Asset Large & Midcap Fund - -,miraeassetlargemidcap
112948,132,11.0,132000.0,276869.9182145743,144869.91821457428,6.965967067188106,TAURUS NIFTY 50 INDEX FUND - -,index_fund,0.1192317028584801,0.498668596926239,-0.3702629121909931,0.1477272727272727,low,11.790564777297387,Taurus Nifty 50 Index Fund - -,taurusnifty50index
112949,132,11.0,132000.0,234831.1584573265,102831.1584573265,5.376507112845674,TAURUS NIFTY 50 INDEX FUND - - OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,index_fund,0.119239959045836,0.4988232777505876,-0.548499479872029,0.1534090909090909,low,11.790564777297387,Taurus Nifty 50 Index Fund - - Of Income Distribution Cum Capital Withdrawal,taurusnifty50indexofincomedistributioncumcapitalwithdrawal
112957,132,11.0,132000.0,281596.82141560304,149596.82141560304,7.1307100492512765,ICICI PRUDENTIAL NIFTY NEXT 50 INDEX FUND -,index_fund,0.17168291005385,0.574784262612329,-0.4163336982951071,0.8920454545454546,high,11.790564777297387,Icici Prudential Nifty Next 50 Index Fund -,iciciprudentialniftynext50index
112958,132,11.0,132000.0,281593.5606006335,149593.5606006335,7.130597271873662,ICICI PRUDENTIAL NIFTY NEXT 50 INDEX FUND -,index_fund,0.1716833601136481,0.5747716623852467,-0.4163336982951071,0.8977272727272727,high,11.790564777297387,Icici Prudential Nifty Next 50 Index Fund -,iciciprudentialniftynext50index
113049,132,11.0,132000.0,122144.38089923268,-9855.61910076732,-0.7029551536156475,HDFC GOLD ETF -,index_fund,0.1395124068367599,1.6744149670315185,-0.9920882790988844,0.8068181818181818,high,11.790564777297387,Hdfc Gold Etf -,hdfcgoldetf
113062,103,8.583333333333334,103000.0,180891.0516044229,77891.05160442286,6.781186160279984,IDBI NIFTY 50 INDEX FUND,index_fund,0.1022981746683673,0.3362760248812654,-0.3839851777611248,0.1193181818181818,low,11.542493975902508,Idbi Nifty 50 Index Fund,idbinifty50index
113063,103,8.583333333333334,103000.0,180824.73698093416,77824.73698093416,6.776624726977443,IDBI NIFTY 50 INDEX FUND,index_fund,0.102299926876207,0.3363202033971161,-0.3841236715653608,0.125,low,11.542493975902508,Idbi Nifty 50 Index Fund,idbinifty50index
113069,132,11.0,132000.0,289861.60626239754,157861.60626239754,7.412807820644351,MOTILAL OSWAL NIFTY 50 ETF,index_fund,0.1205838337529184,0.5943651524351525,-0.3835424437849419,0.4772727272727273,medium,11.790564777297387,Motilal Oswal Nifty 50 Etf,motilaloswalnifty50etf
113076,132,11.0,132000.0,214117.8581709853,82117.8581709853,4.495620025275482,ICICI PRUDENTIAL GOLD ETF,index_fund,0.1322809612811307,1.8040327716286584,-0.9904863523297808,0.7727272727272727,high,11.790564777297387,Icici Prudential Gold Etf,iciciprudentialgoldetf
113153,132,11.0,132000.0,212058.40414988092,80058.40414988098,4.403847888114187,DSP SMALL CAP FUND - -,small_cap,0.1790012814064076,0.2209634840611466,-0.6067030082778114,0.9696969696969696,high,11.790564777297387,Dsp Small Cap Fund - -,dspsmallcap
113177,132,11.0,132000.0,443307.8723239672,311307.8723239672,11.642650243101071,NIPPON INDIA SMALL CAP FUND - -,small_cap,0.1541309995115269,0.8626697491726459,-0.4972390999666684,0.3787878787878788,medium,11.790564777297387,Nippon India Small Cap Fund - -,nipponsmallcap
113178,132,11.0,132000.0,443307.8586199505,311307.8586199505,11.642649929353844,NIPPON INDIA SMALL CAP FUND - -,small_cap,0.1541310085691727,0.8626697074055072,-0.4972390999666684,0.3939393939393939,medium,11.790564777297387,Nippon India Small Cap Fund - -,nipponsmallcap
113179,132,11.0,132000.0,317568.48510751413,185568.48510751413,8.307944838795866,NIPPON INDIA SMALL CAP FUND -,small_cap,0.1749770505170587,0.2691751910892827,-0.5391866832077705,0.9090909090909092,high,11.790564777297387,Nippon India Small Cap Fund -,nipponsmallcap
113221,132,11.0,132000.0,302040.45004164794,170040.45004164794,7.815454031823221,CANARA ROBECO LARGE CAP FUND - -,large_cap,0.1167113193677148,0.7257256824344679,-0.3265592151366503,0.1637931034482758,low,11.790564777297387,Canara Robeco Large Cap Fund - -,canararobecolargecap
113222,132,11.0,132000.0,207772.4369008764,75772.43690087638,4.210232262197922,CANARA ROBECO LARGE CAP FUND - - ( / ),large_cap,0.122885562274265,0.4155897277752708,-0.3541324575807333,0.3706896551724138,medium,11.790564777297387,Canara Robeco Large Cap Fund - - ( / ),canararobecolargecap
113249,103,8.583333333333334,103000.0,165736.9884806222,62736.98848062221,5.698258358641373,IDBI NIFTY NEXT 50 INDEX FUND,index_fund,0.1282255619095207,-0.1339229651218682,-0.4164708515161687,0.71875,medium,11.542493975902508,Idbi Nifty Next 50 Index Fund,idbiniftynext50index
113250,103,8.583333333333334,103000.0,165736.9884806222,62736.98848062221,5.698258358641373,IDBI NIFTY NEXT 50 INDEX FUND,index_fund,0.1282255619095207,-0.1339229651218682,-0.4164708515161687,0.71875,medium,11.542493975902508,Idbi Nifty Next 50 Index Fund,idbiniftynext50index
113269,132,11.0,132000.0,278477.31273913675,146477.31273913677,7.02227327760383,NIPPON INDIA INDEX FUND - BSE SENSEX - -,index_fund,0.1201528624953206,0.4891847804173805,-0.3719121350484499,0.2613636363636363,medium,11.790564777297387,Nippon India Index Fund - Bse Sensex - -,nipponindexbsesensex
113270,132,11.0,132000.0,278478.0387252035,146478.03872520349,7.02229864170274,NIPPON INDIA INDEX FUND - BSE SENSEX - -,index_fund,0.1201528872039328,0.4891847042600126,-0.371941248683821,0.2727272727272727,medium,11.790564777297387,Nippon India Index Fund - Bse Sensex - -,nipponindexbsesensex
113271,132,11.0,132000.0,242111.6801677009,110111.68016770088,5.669403410961604,NIPPON INDIA INDEX FUND - BSE SENSEX - -,index_fund,0.1201528720713032,0.4893015695001503,-0.4442031860032987,0.2670454545454545,medium,11.790564777297387,Nippon India Index Fund - Bse Sensex - -,nipponindexbsesensex
113294,132,11.0,132000.0,242153.2266272065,110153.22662720652,5.671051728866572,NIPPON INDIA INDEX FUND - BSE SENSEX - HALF YEARLY -,index_fund,0.120156360035918,0.4896577903862886,-0.4442292836712111,0.2840909090909091,medium,11.790564777297387,Nippon India Index Fund - Bse Sensex - Half Yearly -,nipponindexbsesensexhalfyearly
113295,132,11.0,132000.0,242093.20652959013,110093.20652959013,5.668670403621534,NIPPON INDIA INDEX FUND - BSE SENSEX - -,index_fund,0.120153683176348,0.4893155452191304,-0.4442345032047936,0.2784090909090909,medium,11.790564777297387,Nippon India Index Fund - Bse Sensex - -,nipponindexbsesensex
113296,132,11.0,132000.0,277371.44325957994,145371.44325957994,6.9835670591828825,NIPPON INDIA INDEX FUND - NIFTY 50 - -,index_fund,0.1206514996313845,0.5537251995642436,-0.3830275672749767,0.5,medium,11.790564777297387,Nippon India Index Fund - Nifty 50 - -,nipponindexnifty50
113297,132,11.0,132000.0,277371.6224615239,145371.62246152392,6.983573342735139,NIPPON INDIA INDEX FUND - NIFTY 50 - -,index_fund,0.1206514687268206,0.5537253105877711,-0.382993736467677,0.4943181818181818,medium,11.790564777297387,Nippon India Index Fund - Nifty 50 - -,nipponindexnifty50
113298,132,11.0,132000.0,241602.93527072945,109602.93527072942,5.6491985410464185,NIPPON INDIA INDEX FUND - NIFTY 50 - -,index_fund,0.1206529632397814,0.5537983806629656,-0.4645515639090848,0.5113636363636364,medium,11.790564777297387,Nippon India Index Fund - Nifty 50 - -,nipponindexnifty50
113299,132,11.0,132000.0,241612.6309525829,109612.6309525829,5.649583967704963,NIPPON INDIA INDEX FUND - NIFTY 50 - HALF YEARLY -,index_fund,0.1206516981528908,0.5539053433045271,-0.4645515639090848,0.5056818181818182,medium,11.790564777297387,Nippon India Index Fund - Nifty 50 - Half Yearly -,nipponindexnifty50halfyearly
113300,132,11.0,132000.0,241216.99269429885,109216.99269429884,5.633844964604107,NIPPON INDIA INDEX FUND - NIFTY 50 - -,index_fund,0.1206660865998348,0.5542150955424973,-0.4662940526109308,0.5454545454545454,medium,11.790564777297387,Nippon India Index Fund - Nifty 50 - -,nipponindexnifty50
113434,132,11.0,132000.0,139205.76577308442,7205.765773084422,0.4843623990928636,AXIS GOLD ETF,index_fund,0.1350129646917764,1.7198570760777057,-0.991377476313968,0.8011363636363636,high,11.790564777297387,Axis Gold Etf,axisgoldetf
114456,132,11.0,132000.0,378089.0226934981,246089.0226934981,10.039164742801354,MOTILAL OSWAL NIFTY MIDCAP 100 ETF,index_fund,0.1677492813924398,0.983698021115228,-0.483898689987443,0.8693181818181818,high,11.790564777297387,Motilal Oswal Nifty Midcap 100 Etf,motilaloswalniftymidcap100etf
114457,132,11.0,132000.0,243003.7370052519,111003.7370052519,5.704738574650636,KOTAK LARGE CAP FUND - OF INCOME DISTRIBUTION CUMCAPITAL WITHDRAWAL,large_cap,0.1179612332891851,0.7207653731970257,-0.5439958158995816,0.2155172413793103,low,11.790564777297387,Kotak Large Cap Fund - Of Income Distribution Cumcapital Withdrawal,kotaklargecapofincomedistributioncumcapitalwithdrawal
114458,132,11.0,132000.0,291723.915155956,159723.915155956,7.475362445789102,KOTAK LARGE CAP FUND -,large_cap,0.1179609632446613,0.720776976375295,-0.3705922290547225,0.2068965517241379,low,11.790564777297387,Kotak Large Cap Fund -,kotaklargecap
114564,132,11.0,132000.0,347206.8058774542,215206.80587745417,9.190063367666523,AXIS MIDCAP FUND - -,mid_cap,0.1348117499380194,0.850126580302081,-0.2944340505144994,0.2674418604651162,medium,11.790564777297387,Axis Midcap Fund - -,axismidcap
114565,132,11.0,132000.0,201156.39372655505,69156.39372655502,3.904108172739984,AXIS MIDCAP FUND - -,mid_cap,0.1589734228905437,0.1662315388417626,-0.3531353135313531,0.8430232558139535,high,11.790564777297387,Axis Midcap Fund - -,axismidcap
114984,132,11.0,132000.0,138364.01025367857,6364.010253678571,0.428972420763829,MOTILAL OSWAL NASDAQ 100 ETF (MOFN100),index_fund,0.2056239681045251,1.2800734169832708,-0.9175158844304168,0.9431818181818182,high,11.790564777297387,Motilal Oswal Nasdaq 100 Etf (Mofn100),motilaloswalnasdaq100etfmofn100
115127,132,11.0,132000.0,98860.58955196144,-33139.41044803856,-2.5938682333744856,ADITYA BIRLA SUN LIFE GOLD ETF,index_fund,0.1319224633247108,1.7660716046212546,-0.9915351015589962,0.7556818181818182,high,11.790564777297387,Aditya Birla Sun Life Gold Etf,adityabirlasunlifegoldetf
115270,132,11.0,132000.0,292584.6765181652,160584.67651816516,7.504152679964848,UNION FLEXI CAP FUND -,multi_cap,0.1235523976807929,0.6439860427094174,-0.3543417366946779,0.3515625,medium,11.790564777297387,Union Flexi Cap Fund -,unionflexicap
115284,132,11.0,132000.0,292730.9459311823,160730.9459311823,7.509037356716486,INVESCO INDIA NIFTY 50 EXCHANGE TRADED FUND,index_fund,0.1207502561128585,0.5906280000410804,-0.3832167031760357,0.6022727272727273,medium,11.790564777297387,Invesco India Nifty 50 Exchange Traded Fund,invesconifty50exchangetraded
115290,132,11.0,132000.0,259462.4966186265,127462.49661862657,6.336381648800216,UNION FLEXI CAP FUND -,multi_cap,0.1235614247428946,0.6440782577594564,-0.4584367245657568,0.359375,medium,11.790564777297387,Union Flexi Cap Fund -,unionflexicap
115512,132,11.0,132000.0,87898.33420875172,-44101.66579124828,-3.629066710572737,ADITYA BIRLA SUN LIFE NIFTY 50 ETF,index_fund,0.1207283789064544,0.5971630121607095,-0.9164240345913086,0.5852272727272727,medium,11.790564777297387,Aditya Birla Sun Life Nifty 50 Etf,adityabirlasunlifenifty50etf
115934,132,11.0,132000.0,383559.84543588886,251559.84543588888,10.182969592399926,HDFC GOLD ETF FUND OF FUND -,index_fund,0.1337639404138296,1.7415563222937505,-0.2177592318890505,0.7840909090909091,high,11.790564777297387,Hdfc Gold Etf Fund Of Fund -,hdfcgoldetfof
116075,132,11.0,132000.0,381195.8606969764,249195.8606969764,10.121060694692495,INVESCO INDIA GOLD ETF FUND OF FUND - - ( / ),index_fund,0.1539901492320711,1.520600899862141,-0.2405437542179516,0.8409090909090909,high,11.790564777297387,Invesco India Gold Etf Fund Of Fund - - ( / ),invescogoldetfof
116077,132,11.0,132000.0,381165.7844479282,249165.7844479282,10.120270800769092,INVESCO INDIA GOLD ETF FUND OF FUND - -,index_fund,0.1539903104866271,1.5206020320882645,-0.2405626017653612,0.8465909090909091,high,11.790564777297387,Invesco India Gold Etf Fund Of Fund - -,invescogoldetfof
116547,132,11.0,132000.0,258922.0334173906,126922.0334173906,6.316226208926445,GROWW LARGECAP FUND (FORMERLY KNOWN AS INDIABULLS BLUE CHIP FUND) - -,large_cap,0.1243213414252907,0.5635763275264393,-0.3681679055531264,0.5086206896551724,medium,11.790564777297387,Groww Largecap Fund (Formerly Known As Indiabulls Blue Chip Fund) - -,growwlargecapformerlyknownasindiabullsbluechip
116548,132,11.0,132000.0,220651.97983206424,88651.97983206424,4.781569596185542,GROWW LARGECAP FUND (FORMERLY KNOWN AS INDIABULLS BLUECHIP FUND)- - - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( & ),large_cap,0.1243942392273432,0.5623137942257869,-0.4975308641975308,0.5258620689655172,medium,11.790564777297387,Groww Largecap Fund (Formerly Known As Indiabulls Bluechip Fund)- - - Income Distribution Cum Capital Withdrawal ( & ),growwlargecapformerlyknownasindiabullsbluechipincomedistributioncumcapitalwithdrawal
117619,132,11.0,132000.0,311575.06024609704,179575.06024609704,8.120505814695612,ICICI PRUDENTIAL US BLUECHIP EQUITY FUND -,large_cap,0.1706592447097484,0.7432380215060528,-0.2469246924692468,0.9827586206896552,high,11.790564777297387,Icici Prudential Us Bluechip Equity Fund -,iciciprudentialusbluechipequity
117620,132,11.0,132000.0,311573.9900874629,179573.99008746288,8.120472054765893,ICICI PRUDENTIAL US BLUECHIP EQUITY FUND -,large_cap,0.1707127157817868,0.7430601035964384,-0.2469246924692468,0.9913793103448276,high,11.790564777297387,Icici Prudential Us Bluechip Equity Fund -,iciciprudentialusbluechipequity
118269,132,11.0,132000.0,329471.99394955183,197471.99394955183,8.670869760518807,CANARA ROBECO LARGE CAP FUND - -,large_cap,0.1168089539904137,0.8309424027323323,-0.3256041802743306,0.1896551724137931,low,11.790564777297387,Canara Robeco Large Cap Fund - -,canararobecolargecap
118270,132,11.0,132000.0,262301.1616900461,130301.16169004608,6.441621110977236,CANARA ROBECO LARGE CAP FUND - - ( / ),large_cap,0.1230035542937777,0.5157763830424162,-0.3388804841149773,0.3793103448275862,medium,11.790564777297387,Canara Robeco Large Cap Fund - - ( / ),canararobecolargecap
118275,132,11.0,132000.0,327647.07011775003,195647.07011775003,8.61601142779267,CANARA ROBECO FLEXICAP FUND - -,multi_cap,0.1200431554697253,0.8061169402946738,-0.3323869013817906,0.203125,low,11.790564777297387,Canara Robeco Flexicap Fund - -,canararobecoflexicap
118276,132,11.0,132000.0,219345.594803446,87345.59480344594,4.725020303060568,CANARA ROBECO FLEXICAP FUND - - ( / ),multi_cap,0.1297829748277545,0.3396343408873325,-0.3629413906079359,0.421875,medium,11.790564777297387,Canara Robeco Flexicap Fund - - ( / ),canararobecoflexicap
118277,132,11.0,132000.0,243667.9269723177,111667.92697231774,5.73097122500752,CANARA ROBECO LARGE AND MID CAP FUND - - ( / ),mid_cap,0.1441742343117388,0.3429587316913735,-0.3925838728663919,0.4825581395348837,medium,11.790564777297387,Canara Robeco Large And Mid Cap Fund - - ( / ),canararobecolargeandmidcap
118278,132,11.0,132000.0,340095.7636617332,208095.7636617332,8.984846630254427,CANARA ROBECO LARGE AND MID CAP FUND - -,mid_cap,0.1367377167502548,0.7303866935595136,-0.3619945379261739,0.313953488372093,medium,11.790564777297387,Canara Robeco Large And Mid Cap Fund - -,canararobecolargeandmidcap
118347,103,8.583333333333334,103000.0,188242.27388074787,85242.27388074787,7.277905010977981,IDBI NIFTY 50 INDEX FUND,index_fund,0.1023314067642464,0.3936203080328072,-0.3831045720587688,0.1363636363636363,low,11.542493975902508,Idbi Nifty 50 Index Fund,idbinifty50index
118348,103,8.583333333333334,103000.0,171725.0495048324,68725.0495048324,6.136230969980727,IDBI NIFTY NEXT 50 INDEX FUND,index_fund,0.1282437001515958,-0.0881130638883795,-0.4058681161720361,0.7301136363636364,medium,11.542493975902508,Idbi Nifty Next 50 Index Fund,idbiniftynext50index
118419,132,11.0,132000.0,385585.84423854976,253585.84423854976,10.235751777275404,BANDHAN LARGE & MID CAP FUND - -,mid_cap,0.1315923936993223,1.224187891588049,-0.3854246365723029,0.2093023255813953,low,11.790564777297387,Bandhan Large & Mid Cap Fund - -,bandhanlargemidcap
118420,132,11.0,132000.0,263358.5717836698,131358.57178366982,6.480558564027628,BANDHAN LARGE & MID CAP FUND - -,mid_cap,0.1463932485895292,0.6487479879007634,-0.466242859498928,0.5465116279069767,medium,11.790564777297387,Bandhan Large & Mid Cap Fund - -,bandhanlargemidcap
118423,132,11.0,132000.0,191196.2579834209,59196.25798342086,3.425533266972147,BANDHAN FLEXI CAP FUND- -,multi_cap,0.1330823718032888,0.1972621020434847,-0.4848961476504326,0.5078125,medium,11.790564777297387,Bandhan Flexi Cap Fund- -,bandhanflexicap
118424,132,11.0,132000.0,281679.8499610387,149679.84996103868,7.133581244862253,BANDHAN FLEXI CAP FUND- -,multi_cap,0.1173189125881997,0.7889888892497625,-0.3689338579726438,0.1875,low,11.790564777297387,Bandhan Flexi Cap Fund- -,bandhanflexicap
118455,103,8.583333333333334,103000.0,188194.01206525808,85194.01206525808,7.274700291711511,IDBI NIFTY 50 INDEX FUND,index_fund,0.1023268398368923,0.3936129461016539,-0.3830617397291714,0.1306818181818181,low,11.542493975902508,Idbi Nifty 50 Index Fund,idbinifty50index
118456,103,8.583333333333334,103000.0,171725.0495048324,68725.0495048324,6.136230969980727,IDBI NIFTY NEXT 50 INDEX FUND,index_fund,0.1282437001515958,-0.0881130638883795,-0.4058681161720361,0.7301136363636364,medium,11.542493975902508,Idbi Nifty Next 50 Index Fund,idbiniftynext50index
118462,132,11.0,132000.0,170461.25398218117,38461.253982181166,2.35183032866384,FRANKLIN INDIA LARGE CAP FUND - -,large_cap,0.1474153538464723,-0.0285662835091298,-0.4870949890877888,0.9224137931034484,high,11.790564777297387,Franklin India Large Cap Fund - -,franklinlargecap
118478,132,11.0,132000.0,206904.38441689868,74904.38441689868,4.170576903058043,BANDHAN LARGE CAP FUND- -,large_cap,0.1366303950216361,0.3218267087105358,-0.4421957249960122,0.7241379310344828,medium,11.790564777297387,Bandhan Large Cap Fund- -,bandhanlargecap
118479,132,11.0,132000.0,311057.52049359004,179057.52049359004,8.104166850024752,BANDHAN LARGE CAP FUND- -,large_cap,0.1206225633418747,0.9176420190581356,-0.351422550052687,0.3189655172413793,medium,11.790564777297387,Bandhan Large Cap Fund- -,bandhanlargecap
118482,132,11.0,132000.0,291711.7000784812,159711.70007848123,7.474953327691192,BANDHAN NIFTY 50 INDEX FUND- -,index_fund,0.120217977818673,0.579479544915897,-0.3757653733471811,0.3693181818181818,medium,11.790564777297387,Bandhan Nifty 50 Index Fund- -,bandhannifty50index
118483,132,11.0,132000.0,273504.9169765023,141504.91697650228,6.847124059661502,BANDHAN NIFTY 50 INDEX FUND- -,index_fund,0.1202165849239756,0.579495675609936,-0.4374128198526728,0.3636363636363636,medium,11.790564777297387,Bandhan Nifty 50 Index Fund- -,bandhannifty50index
118484,132,11.0,132000.0,226156.1513903912,94156.15139039115,5.016533719519156,BANDHAN AGGRESSIVE HYBRID PASSIVE FOF - -,index_fund,0.0809839444912447,0.9911366192975112,-0.3064135322976288,0.0909090909090909,low,11.790564777297387,Bandhan Aggressive Hybrid Passive Fof - -,bandhanaggressivehybridpassivefof
118485,132,11.0,132000.0,253588.3075429209,121588.3075429209,6.115238376191834,BANDHAN AGGRESSIVE HYBRID PASSIVE FOF - -,index_fund,0.0809913172802626,1.0218811733901996,-0.2895792618014841,0.096590909090909,low,11.790564777297387,Bandhan Aggressive Hybrid Passive Fof - -,bandhanaggressivehybridpassivefof
