scheme_code,scheme_name,canonical_scheme_name,match_key,category,is_active
120585,ICICI PRUDENTIAL LARGE CAP FUND (ERSTWHILE BLUECHIP FUND) - -,Icici Prudential Large Cap Fund (Erstwhile Bluechip Fund) - -,iciciprudentiallargecaperstwhilebluechip,large_cap,True
120586,ICICI PRUDENTIAL LARGE CAP FUND (ERSTWHILE BLUECHIP FUND) - -,Icici Prudential Large Cap Fund (Erstwhile Bluechip Fund) - -,iciciprudentiallargecaperstwhilebluechip,large_cap,True
120591,ICICI PRUDENTIAL SMALLCAP FUND - -,Icici Prudential Smallcap Fund - -,iciciprudentialsmallcap,small_cap,True
120596,ICICI PRUDENTIAL LARGE & MID CAP FUND - -,Icici Prudential Large & Mid Cap Fund - -,iciciprudentiallargemidcap,mid_cap,True
120597,ICICI PRUDENTIAL LARGE & MID CAP FUND - -,Icici Prudential Large & Mid Cap Fund - -,iciciprudentiallargemidcap,mid_cap,True
120598,ICICI PRUDENTIAL MULTICAP FUND - -,Icici Prudential Multicap Fund - -,iciciprudentialmulticap,multi_cap,True
120599,ICICI PRUDENTIAL MULTICAP FUND - -,Icici Prudential Multicap Fund - -,iciciprudentialmulticap,multi_cap,True
120620,ICICI PRUDENTIAL NIFTY 50 INDEX FUND - CUMULATIVE,Icici Prudential Nifty 50 Index Fund - Cumulative,iciciprudentialnifty50indexcumulative,index_fund,True
120656,UTI LARGE CAP FUND - -,Uti Large Cap Fund - -,utilargecap,large_cap,True
120657,UTI LARGE CAP FUND - -,Uti Large Cap Fund - -,utilargecap,large_cap,True
120662,UTI - FLEXI CAP FUND- -,Uti - Flexi Cap Fund- -,utiflexicap,multi_cap,True
120663,UTI FLEXI CAP FUND - -,Uti Flexi Cap Fund - -,utiflexicap,multi_cap,True
120664,UTI LARGE & MID CAP FUND - -,Uti Large & Mid Cap Fund - -,utilargemidcap,mid_cap,True
120665,UTI LARGE & MID CAP FUND - -,Uti Large & Mid Cap Fund - -,utilargemidcap,mid_cap,True
120683,ICICI PRUDENTIAL NIFTY NEXT 50 INDEX FUND - -,Icici Prudential Nifty Next 50 Index Fund - -,iciciprudentialniftynext50index,index_fund,True
120684,ICICI PRUDENTIAL NIFTY NEXT 50 INDEX FUND - -,Icici Prudential Nifty Next 50 Index Fund - -,iciciprudentialniftynext50index,index_fund,True
120716,UTI NIFTY 50 INDEX FUND - -,Uti Nifty 50 Index Fund - -,utinifty50index,index_fund,True
120717,UTI NIFTY 50 INDEX FUND - -,Uti Nifty 50 Index Fund - -,utinifty50index,index_fund,True
120726,UTI MID CAP FUND- -,Uti Mid Cap Fund- -,utimidcap,mid_cap,True
120727,UTI MID CAP FUND - -,Uti Mid Cap Fund - -,utimidcap,mid_cap,True
120822,QUANT MULTI CAP FUND- -,Quant Multi Cap Fund- -,quantmulticap,multi_cap,True
120823,QUANT MULTI CAP FUND- -,Quant Multi Cap Fund- -,quantmulticap,multi_cap,True
120824,QUANT LARGE & MID CAP FUND - -,Quant Large & Mid Cap Fund - -,quantlargemidcap,mid_cap,True
120825,QUANT LARGE & MID CAP FUND - -,Quant Large & Mid Cap Fund - -,quantlargemidcap,mid_cap,True
120826,QUANT LARGE & MID CAP FUND - -,Quant Large & Mid Cap Fund - -,quantlargemidcap,mid_cap,True
120827,QUANT SMALL CAP FUND - -,Quant Small Cap Fund - -,quantsmallcap,small_cap,True
120828,QUANT SMALL CAP FUND - -,Quant Small Cap Fund - -,quantsmallcap,small_cap,True
120840,QUANT MID CAP FUND - -,Quant Mid Cap Fund - -,quantmidcap,mid_cap,True
120841,QUANT MID CAP FUND - -,Quant Mid Cap Fund - -,quantmidcap,mid_cap,True
120842,QUANT FLEXI CAP FUND - -,Quant Flexi Cap Fund - -,quantflexicap,multi_cap,True
120843,QUANT FLEXI CAP FUND - -,Quant Flexi Cap Fund - -,quantflexicap,multi_cap,True
120870,ICICI PRUDENTIAL SMALLCAP FUND - -,Icici Prudential Smallcap Fund - -,iciciprudentialsmallcap,small_cap,True
121109,SBI BSE SENSEX ETF,Sbi Bse Sensex Etf,sbibsesensexetf,index_fund,True
121146,NIPPON INDIA ETF NIFTY 100,Nippon India Etf Nifty 100,nipponetfnifty100,index_fund,True
121366,ICICI PRUDENTIAL NIFTY 50 ETF,Icici Prudential Nifty 50 Etf,iciciprudentialnifty50etf,index_fund,True
122639,PARAG PARIKH FLEXI CAP FUND - -,Parag Parikh Flexi Cap Fund - -,paragparikhflexicap,multi_cap,True
122640,PARAG PARIKH FLEXI CAP FUND - -,Parag Parikh Flexi Cap Fund - -,paragparikhflexicap,multi_cap,True
123004,ICICI PRUDENTIAL NIFTY 100 ETF,Icici Prudential Nifty 100 Etf,iciciprudentialnifty100etf,index_fund,True
125301,PGIM INDIA MIDCAP FUND - - -,Pgim India Midcap Fund - - -,pgimmidcap,mid_cap,True
125305,PGIM INDIA MIDCAP FUND - -,Pgim India Midcap Fund - -,pgimmidcap,mid_cap,True
125306,PGIM INDIA MIDCAP FUND - - -,Pgim India Midcap Fund - - -,pgimmidcap,mid_cap,True
125307,PGIM INDIA MIDCAP FUND - -,Pgim India Midcap Fund - -,pgimmidcap,mid_cap,True
125350,AXIS SMALL CAP FUND - -,Axis Small Cap Fund - -,axissmallcap,small_cap,True
125351,AXIS SMALL CAP FUND - -,Axis Small Cap Fund - -,axissmallcap,small_cap,True
125352,AXIS SMALL CAP FUND - -,Axis Small Cap Fund - -,axissmallcap,small_cap,True
125354,AXIS SMALL CAP FUND - -,Axis Small Cap Fund - -,axissmallcap,small_cap,True
125494,SBI SMALL CAP FUND - -,Sbi Small Cap Fund - -,sbismallcap,small_cap,True
125495,SBI SMALL CAP FUND - - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( ),Sbi Small Cap Fund - - Income Distribution Cum Capital Withdrawal ( ),sbismallcapincomedistributioncumcapitalwithdrawal,small_cap,True
125496,SBI SMALL CAP FUND - - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( ),Sbi Small Cap Fund - - Income Distribution Cum Capital Withdrawal ( ),sbismallcapincomedistributioncumcapitalwithdrawal,small_cap,True
125497,SBI SMALL CAP FUND - -,Sbi Small Cap Fund - -,sbismallcap,small_cap,True
127039,MOTILAL OSWAL MIDCAP FUND- -,Motilal Oswal Midcap Fund- -,motilaloswalmidcap,mid_cap,True
127040,MOTILAL OSWAL MIDCAP FUND- - /,Motilal Oswal Midcap Fund- - /,motilaloswalmidcap,mid_cap,True
127042,MOTILAL OSWAL MIDCAP FUND- -,Motilal Oswal Midcap Fund- -,motilaloswalmidcap,mid_cap,True
127044,MOTILAL OSWAL MIDCAP FUND- - /,Motilal Oswal Midcap Fund- - /,motilaloswalmidcap,mid_cap,True
128233,IDBI FLEXI CAP FUND -,Idbi Flexi Cap Fund -,idbiflexicap,multi_cap,True
128234,IDBI FLEXI CAP FUND -,Idbi Flexi Cap Fund -,idbiflexicap,multi_cap,True
128235,IDBI FLEXI CAP FUND,Idbi Flexi Cap Fund,idbiflexicap,multi_cap,True
128236,IDBI FLEXI CAP FUND,Idbi Flexi Cap Fund,idbiflexicap,multi_cap,True
128331,NIPPON INDIA ETF NIFTY INDIA CONSUMPTION,Nippon India Etf Nifty India Consumption,nipponetfniftyconsumption,index_fund,True
128639,NIPPON INDIA ETF NIFTY OPPORTUNITIES 50,Nippon India Etf Nifty Opportunities 50,nipponetfniftyopportunities50,index_fund,True
129046,MOTILAL OSWAL FLEXI CAP FUND -,Motilal Oswal Flexi Cap Fund -,motilaloswalflexicap,multi_cap,True
129047,MOTILAL OSWAL FLEXI CAP FUND - /,Motilal Oswal Flexi Cap Fund - /,motilaloswalflexicap,multi_cap,True
129048,MOTILAL OSWAL FLEXI CAP FUND -,Motilal Oswal Flexi Cap Fund -,motilaloswalflexicap,multi_cap,True
129049,MOTILAL OSWAL FLEXI CAP FUND - /,Motilal Oswal Flexi Cap Fund - /,motilaloswalflexicap,multi_cap,True
129646,UNION SMALL CAP FUND - -,Union Small Cap Fund - -,unionsmallcap,small_cap,True
129647,UNION SMALL CAP FUND - -,Union Small Cap Fund - -,unionsmallcap,small_cap,True
129648,UNION SMALL CAP FUND - -,Union Small Cap Fund - -,unionsmallcap,small_cap,True
129649,UNION SMALL CAP FUND - -,Union Small Cap Fund - -,unionsmallcap,small_cap,True
130496,HDFC LARGE AND MID CAP FUND -,Hdfc Large And Mid Cap Fund -,hdfclargeandmidcap,mid_cap,True
130497,HDFC LARGE AND MID CAP FUND -,Hdfc Large And Mid Cap Fund -,hdfclargeandmidcap,mid_cap,True
130498,HDFC LARGE AND MID CAP FUND - -,Hdfc Large And Mid Cap Fund - -,hdfclargeandmidcap,mid_cap,True
130499,HDFC LARGE AND MID CAP FUND - -,Hdfc Large And Mid Cap Fund - -,hdfclargeandmidcap,mid_cap,True
130501,HDFC SMALL CAP FUND -,Hdfc Small Cap Fund -,hdfcsmallcap,small_cap,True
130502,HDFC SMALL CAP FUND -,Hdfc Small Cap Fund -,hdfcsmallcap,small_cap,True
130503,HDFC SMALL CAP FUND - -,Hdfc Small Cap Fund - -,hdfcsmallcap,small_cap,True
130504,HDFC SMALL CAP FUND - -,Hdfc Small Cap Fund - -,hdfcsmallcap,small_cap,True
131331,NIPPON INDIA ETF BSE SENSEX,Nippon India Etf Bse Sensex,nipponetfbsesensex,index_fund,True
133122,KOTAK NIFTY BANK ETF,Kotak Nifty Bank Etf,kotakniftybanketf,index_fund,True
133307,LIC MF NIFTY 8 13 YR G SEC ETF,Lic Mf Nifty 8 13 Yr G Sec Etf,licmfnifty813yrgsecetf,index_fund,True
133709,LIC MF LARGE & MID CAP FUND- -,Lic Mf Large & Mid Cap Fund- -,licmflargemidcap,mid_cap,True
133710,LIC MF LARGE & MID CAP FUND- -,Lic Mf Large & Mid Cap Fund- -,licmflargemidcap,mid_cap,True
133711,LIC MF LARGE & MID CAP FUND- -,Lic Mf Large & Mid Cap Fund- -,licmflargemidcap,mid_cap,True
133712,LIC MF LARGE & MID CAP FUND- -,Lic Mf Large & Mid Cap Fund- -,licmflargemidcap,mid_cap,True
133836,PGIM INDIA FLEXI CAP FUND - -,Pgim India Flexi Cap Fund - -,pgimflexicap,multi_cap,True
133837,PGIM INDIA FLEXI CAP FUND - -,Pgim India Flexi Cap Fund - -,pgimflexicap,multi_cap,True
133838,PGIM INDIA FLEXI CAP FUND - -,Pgim India Flexi Cap Fund - -,pgimflexicap,multi_cap,True
133839,PGIM INDIA FLEXI CAP FUND - -,Pgim India Flexi Cap Fund - -,pgimflexicap,multi_cap,True
134008,SBI NIFTY BANK ETF,Sbi Nifty Bank Etf,sbiniftybanketf,index_fund,True
134013,SBI NIFTY NEXT 50 ETF,Sbi Nifty Next 50 Etf,sbiniftynext50etf,index_fund,True
134014,SBI BSE 100 ETF,Sbi Bse 100 Etf,sbibse100etf,index_fund,True
134782,NIPPON INDIA ETF NIFTY 50 VALUE 20,Nippon India Etf Nifty 50 Value 20,nipponetfnifty50value20,index_fund,True
134954,JM LARGE CAP FUND ( ) -,Jm Large Cap Fund ( ) -,jmlargecap,large_cap,True
134955,JM LARGE CAP FUND ( ) - HALF YEARLY,Jm Large Cap Fund ( ) - Half Yearly,jmlargecaphalfyearly,large_cap,True
134956,JM LARGE CAP FUND ( ) -,Jm Large Cap Fund ( ) -,jmlargecap,large_cap,True
134957,JM LARGE CAP FUND ( ) - HALF YEARLY,Jm Large Cap Fund ( ) - Half Yearly,jmlargecaphalfyearly,large_cap,True
134958,JM LARGE CAP FUND ( ) -,Jm Large Cap Fund ( ) -,jmlargecap,large_cap,True
134959,JM LARGE CAP FUND ( ) -,Jm Large Cap Fund ( ) -,jmlargecap,large_cap,True
134960,JM LARGE CAP FUND ( ) -,Jm Large Cap Fund ( ) -,jmlargecap,large_cap,True
134961,JM LARGE CAP FUND ( ) -,Jm Large Cap Fund ( ) -,jmlargecap,large_cap,True
135106,SBI NIFTY 50 ETF,Sbi Nifty 50 Etf,sbinifty50etf,index_fund,True
135320,UTI NIFTY 50 ETF,Uti Nifty 50 Etf,utinifty50etf,index_fund,True
135321,UTI BSE SENSEX ETF,Uti Bse Sensex Etf,utibsesensexetf,index_fund,True
135390,ICICI PRUDENTIAL NIFTY 50 INDEX FUND -,Icici Prudential Nifty 50 Index Fund -,iciciprudentialnifty50index,index_fund,True
135391,ICICI PRUDENTIAL NIFTY 50 INDEX FUND -,Icici Prudential Nifty 50 Index Fund -,iciciprudentialnifty50index,index_fund,True
135607,LIC MF NIFTY 50 ETF,Lic Mf Nifty 50 Etf,licmfnifty50etf,index_fund,True
135656,NAVI LARGE CAP EQUITY FUND -,Navi Large Cap Equity Fund -,navilargecapequity,large_cap,True
135657,NAVI LARGE CAP EQUITY FUND - HALF YEARLY,Navi Large Cap Equity Fund - Half Yearly,navilargecapequityhalfyearly,large_cap,True
135658,NAVI LARGE CAP EQUITY FUND - HALF YEARLY,Navi Large Cap Equity Fund - Half Yearly,navilargecapequityhalfyearly,large_cap,True
135659,NAVI LARGE CAP EQUITY FUND -,Navi Large Cap Equity Fund -,navilargecapequity,large_cap,True
135660,NAVI LARGE CAP EQUITY FUND -,Navi Large Cap Equity Fund -,navilargecapequity,large_cap,True
135661,NAVI LARGE CAP EQUITY FUND -,Navi Large Cap Equity Fund -,navilargecapequity,large_cap,True
135672,LIC MF BSE SENSEX ETF,Lic Mf Bse Sensex Etf,licmfbsesensexetf,index_fund,True
135677,NAVI LARGE & MIDCAP FUND- -,Navi Large & Midcap Fund- -,navilargemidcap,mid_cap,True
135678,NAVI LARGE & MIDCAP FUND- -,Navi Large & Midcap Fund- -,navilargemidcap,mid_cap,True
135679,NAVI LARGE & MIDCAP FUND - NORMAL,Navi Large & Midcap Fund - Normal,navilargemidcapnormal,mid_cap,True
135680,NAVI LARGE & MIDCAP FUND - NORMAL,Navi Large & Midcap Fund - Normal,navilargemidcapnormal,mid_cap,True
135744,KOTAK NIFTY 50 VALUE 20 ETF - OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL,Kotak Nifty 50 Value 20 Etf - Of Income Distribution Cum Capital Withdrawal,kotaknifty50value20etfofincomedistributioncumcapitalwithdrawal,index_fund,True
135853,HDFC NIFTY 50 ETF -,Hdfc Nifty 50 Etf -,hdfcnifty50etf,index_fund,True
135854,HDFC BSE SENSEX ETF -,Hdfc Bse Sensex Etf -,hdfcbsesensexetf,index_fund,True
135859,EDELWEISS ETF - NIFTY BANK,Edelweiss Etf - Nifty Bank,edelweissetfniftybank,index_fund,True
136473,LIC MF NIFTY 100 ETF,Lic Mf Nifty 100 Etf,licmfnifty100etf,index_fund,True
138307,PGIM INDIA LARGE CAP FUND -,Pgim India Large Cap Fund -,pgimlargecap,large_cap,True
138308,PGIM INDIA LARGE CAP FUND -,Pgim India Large Cap Fund -,pgimlargecap,large_cap,True
138312,PGIM INDIA LARGE CAP FUND - -,Pgim India Large Cap Fund - -,pgimlargecap,large_cap,True
138313,PGIM INDIA LARGE CAP FUND - -,Pgim India Large Cap Fund - -,pgimlargecap,large_cap,True
139430,SBI NIFTY 10 YR BENCHMARK G SEC ETF,Sbi Nifty 10 Yr Benchmark G Sec Etf,sbinifty10yrbenchmarkgsecetf,index_fund,True
139455,ICICI PRUDENTIAL NIFTY50 VALUE 20 ETF,Icici Prudential Nifty50 Value 20 Etf,iciciprudentialnifty50value20etf,index_fund,True
139496,NIPPON INDIA ETF NIFTY 8 13 YR G SEC LONG TERM GILT,Nippon India Etf Nifty 8 13 Yr G Sec Long Term Gilt,nipponetfnifty813yrgseclongtermgilt,index_fund,True
139519,ICICI PRUDENTIAL BSE MIDCAP SELECT ETF,Icici Prudential Bse Midcap Select Etf,iciciprudentialbsemidcapselectetf,index_fund,True
139527,BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND -,Bank Of India Mid & Small Cap Equity & Debt Fund -,bankofmidsmallcapequitydebt,small_cap,True
139528,BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND -,Bank Of India Mid & Small Cap Equity & Debt Fund -,bankofmidsmallcapequitydebt,small_cap,True
139529,BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND -,Bank Of India Mid & Small Cap Equity & Debt Fund -,bankofmidsmallcapequitydebt,small_cap,True
139530,BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND -,Bank Of India Mid & Small Cap Equity & Debt Fund -,bankofmidsmallcapequitydebt,small_cap,True
139581,ADITYA BIRLA SUN LIFE BSE SENSEX ETF,Aditya Birla Sun Life Bse Sensex Etf,adityabirlasunlifebsesensexetf,index_fund,True
139839,BANDHAN NIFTY 50 ETF,Bandhan Nifty 50 Etf,bandhannifty50etf,index_fund,True
139840,BANDHAN BSE SENSEX ETF,Bandhan Bse Sensex Etf,bandhanbsesensexetf,index_fund,True
140084,NIPPON INDIA ETF NIFTY 50 BEES,Nippon India Etf Nifty 50 Bees,nipponetfnifty50bees,index_fund,True
140085,NIPPON INDIA ETF NIFTY NEXT 50 JUNIOR BEES,Nippon India Etf Nifty Next 50 Junior Bees,nipponetfniftynext50juniorbees,index_fund,True
140086,NIPPON INDIA ETF NIFTY 1D RATE LIQUID BEES - DAILY,Nippon India Etf Nifty 1D Rate Liquid Bees - Daily,nipponetfnifty1drateliquidbeesdaily,index_fund,True
140087,NIPPON INDIA ETF NIFTY BANK BEES,Nippon India Etf Nifty Bank Bees,nipponetfniftybankbees,index_fund,True
140088,NIPPON INDIA ETF GOLD BEES,Nippon India Etf Gold Bees,nipponetfgoldbees,index_fund,True
140089,NIPPON INDIA ETF NIFTY PSU BANK BEES,Nippon India Etf Nifty Psu Bank Bees,nipponetfniftypsubankbees,index_fund,True
140094,NIPPON INDIA ETF NIFTY 50 SHARIAH BEES,Nippon India Etf Nifty 50 Shariah Bees,nipponetfnifty50shariahbees,index_fund,True
140095,NIPPON INDIA ETF HANG SENG BEES,Nippon India Etf Hang Seng Bees,nipponetfhangsengbees,index_fund,True
140102,NIPPON INDIA ETF NIFTY INFRASTRUCTURE BEES,Nippon India Etf Nifty Infrastructure Bees,nipponetfniftyinfrastructurebees,index_fund,True
140107,CPSE ETF,Cpse Etf,cpseetf,index_fund,True
140172,EDELWEISS LARGE & MID CAP FUND - -,Edelweiss Large & Mid Cap Fund - -,edelweisslargemidcap,mid_cap,True
140173,EDELWEISS LARGE AND MID CAP FUND - -,Edelweiss Large And Mid Cap Fund - -,edelweisslargeandmidcap,mid_cap,True
140174,EDELWEISS LARGE AND MID CAP FUND - -,Edelweiss Large And Mid Cap Fund - -,edelweisslargeandmidcap,mid_cap,True
140175,EDELWEISS LARGE & MID CAP FUND - -,Edelweiss Large & Mid Cap Fund - -,edelweisslargemidcap,mid_cap,True
140225,EDELWEISS MID CAP FUND - -,Edelweiss Mid Cap Fund - -,edelweissmidcap,mid_cap,True
140226,EDELWEISS MID CAP FUND - -,Edelweiss Mid Cap Fund - -,edelweissmidcap,mid_cap,True
140227,EDELWEISS MID CAP FUND - -,Edelweiss Mid Cap Fund - -,edelweissmidcap,mid_cap,True
140228,EDELWEISS MID CAP FUND - -,Edelweiss Mid Cap Fund - -,edelweissmidcap,mid_cap,True
140353,EDELWEISS FLEXI CAP FUND - -,Edelweiss Flexi Cap Fund - -,edelweissflexicap,multi_cap,True
140354,EDELWEISS FLEXI CAP FUND - -,Edelweiss Flexi Cap Fund - -,edelweissflexicap,multi_cap,True
140355,EDELWEISS FLEXI CAP FUND - -,Edelweiss Flexi Cap Fund - -,edelweissflexicap,multi_cap,True
140356,EDELWEISS FLEXI CAP FUND - -,Edelweiss Flexi Cap Fund - -,edelweissflexicap,multi_cap,True
140809,GROWW LARGECAP FUND (FORMERLY KNOWN AS INDIABULLS BLUECHIP FUND)- - - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( & ),Groww Largecap Fund (Formerly Known As Indiabulls Bluechip Fund)- - - Income Distribution Cum Capital Withdrawal ( & ),growwlargecapformerlyknownasindiabullsbluechipincomedistributioncumcapitalwithdrawal,large_cap,True
140810,GROWW LARGECAP FUND (FORMERLY KNOWN AS INDIABULLS BLUECHIP FUND)- - - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( & ),Groww Largecap Fund (Formerly Known As Indiabulls Bluechip Fund)- - - Income Distribution Cum Capital Withdrawal ( & ),growwlargecapformerlyknownasindiabullsbluechipincomedistributioncumcapitalwithdrawal,large_cap,True
140811,GROWW LARGECAP FUND (FORMERLY KNOWN AS INDIABULLS BLUECHIP FUND)- - - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( & ),Groww Largecap Fund (Formerly Known As Indiabulls Bluechip Fund)- - - Income Distribution Cum Capital Withdrawal ( & ),growwlargecapformerlyknownasindiabullsbluechipincomedistributioncumcapitalwithdrawal,large_cap,True
140812,GROWW LARGECAP FUND (FORMERLY KNOWN AS INDIABULLS BLUECHIP FUND)- - - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( & ),Groww Largecap Fund (Formerly Known As Indiabulls Bluechip Fund)- - - Income Distribution Cum Capital Withdrawal ( & ),growwlargecapformerlyknownasindiabullsbluechipincomedistributioncumcapitalwithdrawal,large_cap,True
140813,GROWW LARGECAP FUND (FORMERLY KNOWN AS INDIABULLS BLUECHIP FUND)- - HALF YEARLY - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( & ),Groww Largecap Fund (Formerly Known As Indiabulls Bluechip Fund)- - Half Yearly - Income Distribution Cum Capital Withdrawal ( & ),growwlargecapformerlyknownasindiabullsbluechiphalfyearlyincomedistributioncumcapitalwithdrawal,large_cap,True
140814,GROWW LARGECAP FUND (FORMERLY KNOWN AS INDIABULLS BLUECHIP FUND)- - HALF YEARLY -INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( & ),Groww Largecap Fund (Formerly Known As Indiabulls Bluechip Fund)- - Half Yearly -Income Distribution Cum Capital Withdrawal ( & ),growwlargecapformerlyknownasindiabullsbluechiphalfyearlyincomedistributioncumcapitalwithdrawal,large_cap,True
141223,MAHINDRA MANULIFE MULTI CAP FUND - -,Mahindra Manulife Multi Cap Fund - -,mahindramanulifemulticap,multi_cap,True
141224,MAHINDRA MANULIFE MULTI CAP FUND - -,Mahindra Manulife Multi Cap Fund - -,mahindramanulifemulticap,multi_cap,True
141225,MAHINDRA MANULIFE MULTI CAP FUND - -,Mahindra Manulife Multi Cap Fund - -,mahindramanulifemulticap,multi_cap,True
141226,MAHINDRA MANULIFE MULTI CAP FUND - -,Mahindra Manulife Multi Cap Fund - -,mahindramanulifemulticap,multi_cap,True
141247,UNION LARGECAP FUND - -,Union Largecap Fund - -,unionlargecap,large_cap,True
141248,UNION LARGECAP FUND - -,Union Largecap Fund - -,unionlargecap,large_cap,True
141249,UNION LARGECAP FUND - -,Union Largecap Fund - -,unionlargecap,large_cap,True
141250,UNION LARGECAP FUND - -,Union Largecap Fund - -,unionlargecap,large_cap,True
141411,NAVI LARGE & MIDCAP FUND -,Navi Large & Midcap Fund -,navilargemidcap,mid_cap,True
141414,NAVI LARGE & MIDCAP FUND -,Navi Large & Midcap Fund -,navilargemidcap,mid_cap,True
141415,NAVI LARGE & MIDCAP FUND - HALF YEARLY,Navi Large & Midcap Fund - Half Yearly,navilargemidcaphalfyearly,mid_cap,True
141545,AXIS NIFTY 50 ETF,Axis Nifty 50 Etf,axisnifty50etf,index_fund,True
141596,ICICI PRUDENTIAL NIFTY 100 LOW VOLATILITY 30 ETF,Icici Prudential Nifty 100 Low Volatility 30 Etf,iciciprudentialnifty100lowvolatility30etf,index_fund,True
141665,UTI NIFTY NEXT 50 EXCHANGE TRADED FUND,Uti Nifty Next 50 Exchange Traded Fund,utiniftynext50exchangetraded,index_fund,True
141839,ICICI PRUDENTIAL BSE SENSEX INDEX FUND - CUMULATIVE,Icici Prudential Bse Sensex Index Fund - Cumulative,iciciprudentialbsesensexindexcumulative,index_fund,True
141840,ICICI PRUDENTIAL BSE SENSEX INDEX FUND -,Icici Prudential Bse Sensex Index Fund -,iciciprudentialbsesensexindex,index_fund,True
141841,ICICI PRUDENTIAL BSE SENSEX INDEX FUND - - CUMULATIVE,Icici Prudential Bse Sensex Index Fund - - Cumulative,iciciprudentialbsesensexindexcumulative,index_fund,True
141842,ICICI PRUDENTIAL BSE SENSEX INDEX FUND - -,Icici Prudential Bse Sensex Index Fund - -,iciciprudentialbsesensexindex,index_fund,True
141875,DSP NIFTY 50 EQUAL WEIGHT INDEX FUND - -,Dsp Nifty 50 Equal Weight Index Fund - -,dspnifty50equalweightindex,index_fund,True
141876,DSP NIFTY 50 EQUAL WEIGHT INDEX FUND - -,Dsp Nifty 50 Equal Weight Index Fund - -,dspnifty50equalweightindex,index_fund,True
141877,DSP NIFTY 50 EQUAL WEIGHT INDEX FUND - -,Dsp Nifty 50 Equal Weight Index Fund - -,dspnifty50equalweightindex,index_fund,True
141878,DSP NIFTY 50 EQUAL WEIGHT INDEX FUND - -,Dsp Nifty 50 Equal Weight Index Fund - -,dspnifty50equalweightindex,index_fund,True
141925,AXIS FLEXI CAP FUND - -,Axis Flexi Cap Fund - -,axisflexicap,multi_cap,True
141926,AXIS FLEXI CAP FUND - -,Axis Flexi Cap Fund - -,axisflexicap,multi_cap,True
141927,AXIS FLEXI CAP FUND - -,Axis Flexi Cap Fund - -,axisflexicap,multi_cap,True
141928,AXIS FLEXI CAP FUND - -,Axis Flexi Cap Fund - -,axisflexicap,multi_cap,True
141957,BHARAT 22 ETF,Bharat 22 Etf,bharat22etf,index_fund,True
142107,MAHINDRA MANULIFE MID CAP FUND- -,Mahindra Manulife Mid Cap Fund- -,mahindramanulifemidcap,mid_cap,True
142108,MAHINDRA MANULIFE MID CAP FUND - -,Mahindra Manulife Mid Cap Fund - -,mahindramanulifemidcap,mid_cap,True
142109,MAHINDRA MANULIFE MID CAP FUND - -,Mahindra Manulife Mid Cap Fund - -,mahindramanulifemidcap,mid_cap,True
142110,MAHINDRA MANULIFE MID CAP FUND - -,Mahindra Manulife Mid Cap Fund - -,mahindramanulifemidcap,mid_cap,True
142589,DSP NIFTY 1D RATE LIQUID ETF,Dsp Nifty 1D Rate Liquid Etf,dspnifty1drateliquidetf,index_fund,True
143247,ICICI PRUDENTIAL BSE 500 ETF,Icici Prudential Bse 500 Etf,iciciprudentialbse500etf,index_fund,True
143340,UTI NIFTY NEXT 50 INDEX FUND - -,Uti Nifty Next 50 Index Fund - -,utiniftynext50index,index_fund,True
143341,UTI NIFTY NEXT 50 INDEX FUND - -,Uti Nifty Next 50 Index Fund - -,utiniftynext50index,index_fund,True
143787,NAVI FLEXI CAP FUND - -,Navi Flexi Cap Fund - -,naviflexicap,multi_cap,True
143788,NAVI FLEXI CAP FUND -,Navi Flexi Cap Fund -,naviflexicap,multi_cap,True
143789,NAVI FLEXI CAP FUND - NORMAL,Navi Flexi Cap Fund - Normal,naviflexicapnormal,multi_cap,True
143790,NAVI FLEXI CAP FUND -,Navi Flexi Cap Fund -,naviflexicap,multi_cap,True
143791,NAVI FLEXI CAP FUND -,Navi Flexi Cap Fund -,naviflexicap,multi_cap,True
143792,NAVI FLEXI CAP FUND - NORMAL,Navi Flexi Cap Fund - Normal,naviflexicapnormal,multi_cap,True
143793,NAVI FLEXI CAP FUND - -,Navi Flexi Cap Fund - -,naviflexicap,multi_cap,True
143794,NAVI FLEXI CAP FUND - HALF YEARLY,Navi Flexi Cap Fund - Half Yearly,naviflexicaphalfyearly,multi_cap,True
143795,NAVI FLEXI CAP FUND -,Navi Flexi Cap Fund -,naviflexicap,multi_cap,True
143796,NAVI FLEXI CAP FUND -,Navi Flexi Cap Fund -,naviflexicap,multi_cap,True
